droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,198,396.39,635.42,20.65,28.976922,10x,1.425
2,3,120,550.78,424.58,20.77,29.147635,10x,1.425
3,4,215,607.91,151.37,17.25,24.214269,10x,1.425
4,3,191,275.39,592.10,18.75,26.314503,10x,1.425
5,2,242,196.70,595.87,16.94,23.777531,10x,1.425
6,2,58,307.50,129.54,21.11,29.623119,10x,1.425
7,4,5,592.33,692.11,18.06,25.353784,10x,1.425
8,2,161,168.53,515.56,19.32,27.117544,10x,1.425
9,4,269,216.25,519.10,14.92,20.941592,10x,1.425
10,2,73,623.27,779.51,15.14,21.243261,10x,1.425
11,4,135,649.84,533.70,15.06,21.139948,10x,1.425
12,2,14,371.19,451.46,15.73,22.078330,10x,1.425
13,2,176,654.86,568.03,20.77,29.144784,10x,1.425
14,1,238,336.97,351.24,18.10,25.401863,10x,1.425
15,2,252,591.68,765.50,14.61,20.504751,10x,1.425
16,4,261,196.89,737.20,21.16,29.698781,10x,1.425
17,2,85,530.04,355.84,15.03,21.098314,10x,1.425
18,2,224,745.57,603.88,15.59,21.874395,10x,1.425
19,4,63,599.14,782.03,20.35,28.555592,10x,1.425
20,3,115,745.19,308.76,15.47,21.716988,10x,1.425
21,4,133,395.60,403.31,16.48,23.129053,10x,1.425
22,1,24,519.24,878.95,16.73,23.474012,10x,1.425
23,1,269,313.29,326.78,20.77,29.144526,10x,1.425
24,2,212,331.68,576.55,19.73,27.690953,10x,1.425
25,5,61,777.92,434.12,16.90,23.725961,10x,1.425
26,2,110,108.78,340.06,14.51,20.369131,10x,1.425
27,4,283,770.01,148.98,16.98,23.837056,10x,1.425
28,1,95,706.76,423.35,20.73,29.090865,10x,1.425
29,3,129,163.17,293.40,16.29,22.860167,10x,1.425
30,1,40,499.04,713.57,17.65,24.765196,10x,1.425
31,1,225,770.25,306.95,19.73,27.694513,10x,1.425
32,3,282,668.96,819.35,18.36,25.761680,10x,1.425
33,5,112,105.51,517.72,14.76,20.721265,10x,1.425
34,5,193,167.51,177.29,15.15,21.262789,10x,1.425
35,3,105,441.07,246.03,21.32,29.927900,10x,1.425
36,5,102,375.73,276.20,19.10,26.813418,10x,1.425
37,1,175,171.03,382.79,14.89,20.901940,10x,1.425
38,3,25,108.11,181.18,18.95,26.589823,10x,1.425
39,4,18,323.48,319.72,20.59,28.896133,10x,1.425
40,5,166,617.69,876.27,16.67,23.399698,10x,1.425
41,3,188,618.31,761.83,16.69,23.429402,10x,1.425
42,2,118,107.98,302.70,17.17,24.100876,10x,1.425
43,3,256,419.91,737.85,14.87,20.869673,10x,1.425
44,2,144,497.70,377.68,16.98,23.827944,10x,1.425
45,3,176,123.18,785.48,17.71,24.859816,10x,1.425
46,5,157,221.38,252.70,20.84,29.244728,10x,1.425
47,3,211,418.45,330.77,15.21,21.354107,10x,1.425
48,4,102,108.53,323.31,16.90,23.718578,10x,1.425
49,2,135,161.94,705.13,21.28,29.861489,10x,1.425
50,5,228,473.86,503.91,20.70,29.056786,10x,1.425
