droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,169,420.92,321.24,15.06,21.135199,10x,1.425
2,3,45,214.39,780.18,14.84,20.828240,10x,1.425
3,2,251,545.03,418.57,20.91,29.344032,10x,1.425
4,1,173,360.61,287.39,18.37,25.789352,10x,1.425
5,5,123,676.06,844.96,14.51,20.366806,10x,1.425
6,5,211,615.95,148.06,19.45,27.294991,10x,1.425
7,5,124,795.56,410.92,14.86,20.850846,10x,1.425
8,4,42,357.69,292.43,18.65,26.181254,10x,1.425
9,5,185,790.61,134.70,17.57,24.654683,10x,1.425
10,5,184,316.31,843.77,19.59,27.493716,10x,1.425
11,5,85,357.61,847.93,21.01,29.487471,10x,1.425
12,4,54,778.34,316.12,20.54,28.827130,10x,1.425
13,1,112,101.82,469.20,14.28,20.038997,10x,1.425
14,3,199,115.51,168.82,18.12,25.433774,10x,1.425
15,5,126,114.39,137.28,14.51,20.362414,10x,1.425
16,2,140,453.30,603.59,17.74,24.898511,10x,1.425
17,5,276,242.84,503.66,15.42,21.642650,10x,1.425
18,5,30,597.04,570.75,15.96,22.396336,10x,1.425
19,4,132,680.44,634.66,15.23,21.371121,10x,1.425
20,2,213,139.91,695.48,20.17,28.306526,10x,1.425
21,2,4,593.81,745.56,15.00,21.051399,10x,1.425
22,1,155,532.90,353.06,18.40,25.830431,10x,1.425
23,5,210,782.97,244.09,18.78,26.351168,10x,1.425
24,4,67,214.52,143.53,15.74,22.084853,10x,1.425
25,4,107,380.27,622.33,18.91,26.543251,10x,1.425
26,3,128,270.16,638.60,17.15,24.071983,10x,1.425
27,4,118,454.01,596.39,17.61,24.719896,10x,1.425
28,2,88,228.53,392.16,19.45,27.294068,10x,1.425
29,3,263,448.23,186.60,17.84,25.038239,10x,1.425
30,3,103,562.73,382.01,19.08,26.778450,10x,1.425
31,1,180,383.87,599.68,19.51,27.386834,10x,1.425
32,1,146,344.65,637.10,19.40,27.229697,10x,1.425
33,1,104,707.19,794.85,19.48,27.341165,10x,1.425
34,5,274,415.82,631.85,19.74,27.705135,10x,1.425
35,2,242,269.01,155.44,18.79,26.375562,10x,1.425
36,3,34,243.82,650.15,15.53,21.790808,10x,1.425
37,1,109,246.22,207.10,17.04,23.914392,10x,1.425
38,5,55,103.62,412.02,14.70,20.638092,10x,1.425
39,1,62,580.53,167.27,21.00,29.472500,10x,1.425
40,2,295,225.29,366.46,19.52,27.401959,10x,1.425
41,5,298,381.42,889.83,20.80,29.186386,10x,1.425
42,4,281,428.26,780.49,17.69,24.831839,10x,1.425
43,4,244,523.48,151.02,17.97,25.224359,10x,1.425
44,2,13,204.64,203.21,15.29,21.459729,10x,1.425
45,5,277,600.21,101.02,19.03,26.712617,10x,1.425
46,1,101,639.22,794.65,17.13,24.041870,10x,1.425
47,2,120,671.97,545.76,20.57,28.874096,10x,1.425
48,1,140,782.28,719.18,14.40,20.216298,10x,1.425
49,2,194,395.73,256.38,15.34,21.526771,10x,1.425
50,3,76,278.90,658.87,19.55,27.444913,10x,1.425
