droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,39,705.21,650.79,15.92,22.347845,10x,1.425
2,3,234,485.02,475.25,17.00,23.862193,10x,1.425
3,1,273,100.34,410.50,14.50,20.353720,10x,1.425
4,5,120,497.49,596.37,20.26,28.434621,10x,1.425
5,5,48,706.38,625.42,16.59,23.277665,10x,1.425
6,3,63,623.28,235.16,17.07,23.962515,10x,1.425
7,2,181,635.48,728.79,16.01,22.466204,10x,1.425
8,3,280,586.59,189.37,14.91,20.928058,10x,1.425
9,1,243,776.89,523.59,14.90,20.912713,10x,1.425
10,1,1,776.26,746.64,19.52,27.396336,10x,1.425
11,5,230,772.71,646.73,16.96,23.800488,10x,1.425
12,1,47,671.17,235.57,14.53,20.394122,10x,1.425
13,2,107,215.97,386.00,16.31,22.896472,10x,1.425
14,5,132,401.50,476.55,16.68,23.405812,10x,1.425
15,1,188,449.29,628.33,17.91,25.131418,10x,1.425
16,3,95,105.23,188.24,19.20,26.946230,10x,1.425
17,3,94,254.25,464.68,19.41,27.246508,10x,1.425
18,4,90,341.52,821.65,19.60,27.510433,10x,1.425
19,1,175,631.77,354.38,14.41,20.227925,10x,1.425
20,3,23,729.16,437.58,15.07,21.154499,10x,1.425
21,3,246,443.30,451.29,15.19,21.312976,10x,1.425
22,5,52,510.40,408.34,17.71,24.850077,10x,1.425
23,4,91,313.75,373.88,15.44,21.672781,10x,1.425
24,3,107,277.26,251.33,19.57,27.466748,10x,1.425
25,2,25,615.18,330.88,14.43,20.255888,10x,1.425
26,3,16,513.32,239.82,19.70,27.645604,10x,1.425
27,1,275,767.85,600.07,15.94,22.373166,10x,1.425
28,4,93,786.69,300.91,16.51,23.172230,10x,1.425
29,1,29,703.02,670.11,19.55,27.439563,10x,1.425
30,3,34,731.99,421.40,15.21,21.349460,10x,1.425
31,4,213,580.95,452.48,20.26,28.440498,10x,1.425
32,5,207,405.06,728.54,15.81,22.183748,10x,1.425
33,1,76,525.31,151.02,15.64,21.953754,10x,1.425
34,2,10,294.15,147.30,19.47,27.326994,10x,1.425
35,3,278,720.35,838.60,14.74,20.690497,10x,1.425
36,4,100,267.30,358.86,17.50,24.557322,10x,1.425
37,5,243,341.94,636.15,16.80,23.578795,10x,1.425
38,4,140,626.11,357.57,17.04,23.914760,10x,1.425
39,5,186,664.23,307.37,16.50,23.153935,10x,1.425
40,4,151,277.71,636.13,19.60,27.502031,10x,1.425
41,4,124,326.38,822.59,18.94,26.580964,10x,1.425
42,5,186,164.42,528.85,20.81,29.206502,10x,1.425
43,4,168,403.61,225.24,19.44,27.280193,10x,1.425
44,4,63,306.00,388.69,18.89,26.509902,10x,1.425
45,2,287,339.62,383.28,19.40,27.225171,10x,1.425
46,3,296,603.08,181.65,21.04,29.524652,10x,1.425
47,1,166,174.34,674.92,21.15,29.687205,10x,1.425
48,4,99,513.55,734.21,20.35,28.560627,10x,1.425
49,3,252,377.62,566.68,16.01,22.472931,10x,1.425
50,4,43,276.39,512.26,14.81,20.784114,10x,1.425
