droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,5,239,180.63,627.28,18.55,26.028591,10x,1.425
2,1,65,738.31,727.83,14.90,20.907056,10x,1.425
3,4,222,239.71,791.58,19.78,27.761419,10x,1.425
4,4,268,482.60,199.79,21.34,29.957444,10x,1.425
5,1,109,196.48,819.57,20.81,29.200501,10x,1.425
6,2,268,562.12,518.26,15.51,21.765523,10x,1.425
7,3,55,209.46,231.91,17.44,24.473685,10x,1.425
8,3,288,254.88,646.54,15.56,21.842856,10x,1.425
9,4,62,263.10,425.95,19.41,27.239118,10x,1.425
10,1,61,388.36,465.01,16.74,23.489670,10x,1.425
11,2,224,466.41,123.55,15.64,21.945350,10x,1.425
12,1,207,768.08,516.15,18.94,26.585267,10x,1.425
13,5,54,219.72,589.85,15.66,21.981597,10x,1.425
14,3,116,780.51,456.86,15.97,22.408900,10x,1.425
15,4,228,470.46,556.23,19.36,27.165866,10x,1.425
16,4,40,534.48,707.02,17.23,24.180929,10x,1.425
17,1,39,453.18,786.12,16.86,23.662127,10x,1.425
18,3,229,264.33,639.09,16.07,22.560318,10x,1.425
19,3,241,665.24,674.35,17.60,24.703352,10x,1.425
20,2,267,690.62,340.03,18.43,25.870839,10x,1.425
21,3,61,124.42,561.05,20.82,29.225098,10x,1.425
22,3,35,467.38,814.10,21.32,29.920624,10x,1.425
23,2,131,458.29,779.46,18.42,25.855859,10x,1.425
24,3,126,387.66,532.66,18.71,26.256166,10x,1.425
25,5,90,132.56,757.21,14.96,20.996065,10x,1.425
26,3,123,740.53,477.17,16.17,22.688822,10x,1.425
27,4,75,716.70,597.98,15.36,21.554531,10x,1.425
28,1,39,371.84,866.74,14.72,20.656305,10x,1.425
29,4,31,561.72,755.67,18.03,25.305744,10x,1.425
30,2,32,592.78,220.53,20.42,28.655954,10x,1.425
31,1,154,125.05,555.84,18.36,25.763423,10x,1.425
32,4,198,719.31,879.53,17.67,24.806370,10x,1.425
33,5,246,404.35,543.54,19.62,27.542645,10x,1.425
34,3,247,676.69,646.24,18.10,25.397594,10x,1.425
35,5,252,110.59,688.89,20.65,28.984377,10x,1.425
36,3,71,661.61,266.31,17.51,24.579251,10x,1.425
37,4,274,489.72,862.26,20.60,28.907698,10x,1.425
38,5,231,425.42,566.96,17.61,24.719752,10x,1.425
39,2,286,631.04,799.07,17.44,24.475062,10x,1.425
40,5,24,230.24,572.10,17.44,24.483984,10x,1.425
41,2,289,790.87,352.70,19.22,26.973471,10x,1.425
42,2,70,176.61,821.44,20.89,29.312783,10x,1.425
43,4,299,254.26,139.77,17.62,24.728919,10x,1.425
44,4,250,278.79,803.01,19.66,27.586855,10x,1.425
45,5,2,133.35,358.97,16.92,23.747515,10x,1.425
46,2,132,296.24,322.94,18.98,26.640373,10x,1.425
47,5,78,780.55,414.66,16.73,23.480920,10x,1.425
48,5,88,586.61,462.37,14.25,20.001002,10x,1.425
49,4,79,447.49,555.84,20.23,28.398419,10x,1.425
50,2,298,742.17,869.35,20.72,29.073891,10x,1.425
