droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,137,159.62,466.43,19.16,26.894364,10x,1.425
2,2,41,760.73,503.93,18.86,26.465531,10x,1.425
3,2,136,128.18,553.60,15.39,21.604368,10x,1.425
4,2,174,228.70,409.70,21.14,29.668414,10x,1.425
5,5,207,397.82,243.49,19.32,27.117204,10x,1.425
6,4,186,663.29,414.13,14.59,20.474471,10x,1.425
7,5,150,696.91,850.08,20.03,28.109960,10x,1.425
8,1,275,662.74,762.49,15.87,22.276995,10x,1.425
9,3,112,171.63,528.35,20.29,28.479183,10x,1.425
10,2,154,271.14,159.61,14.71,20.640688,10x,1.425
11,3,107,330.71,765.72,15.48,21.725804,10x,1.425
12,1,60,172.36,481.88,20.16,28.293456,10x,1.425
13,3,186,517.91,566.96,19.85,27.866627,10x,1.425
14,5,263,352.36,345.96,17.50,24.555478,10x,1.425
15,1,45,382.95,792.18,18.44,25.882304,10x,1.425
16,4,219,715.53,655.62,14.93,20.957672,10x,1.425
17,5,243,415.19,679.85,15.59,21.875991,10x,1.425
18,3,152,192.87,356.46,17.99,25.254759,10x,1.425
19,2,173,647.24,376.37,21.28,29.870651,10x,1.425
20,2,212,208.88,886.21,14.60,20.494834,10x,1.425
21,2,44,547.50,492.52,20.68,29.028193,10x,1.425
22,1,109,575.93,353.06,15.15,21.267368,10x,1.425
23,1,22,133.76,278.76,18.48,25.935425,10x,1.425
24,3,43,132.56,430.32,15.36,21.563670,10x,1.425
25,5,93,285.79,122.38,20.27,28.447383,10x,1.425
26,3,89,108.08,684.44,16.17,22.697887,10x,1.425
27,4,276,577.78,327.35,15.67,21.997547,10x,1.425
28,2,45,473.63,144.75,17.64,24.758294,10x,1.425
29,4,29,158.85,581.24,17.30,24.284157,10x,1.425
30,3,254,286.37,374.57,14.44,20.267371,10x,1.425
31,1,81,209.34,193.49,17.30,24.287314,10x,1.425
32,5,106,189.79,337.96,20.67,29.012846,10x,1.425
33,1,130,685.14,439.16,16.43,23.059029,10x,1.425
34,4,82,414.45,891.89,19.85,27.861548,10x,1.425
35,3,152,636.00,303.93,15.42,21.644646,10x,1.425
36,2,2,526.59,402.46,16.31,22.894682,10x,1.425
37,4,292,484.07,121.78,20.31,28.501158,10x,1.425
38,2,253,769.70,184.13,17.25,24.216626,10x,1.425
39,4,198,373.38,230.13,14.70,20.634441,10x,1.425
40,4,34,431.15,410.88,16.53,23.199489,10x,1.425
41,2,274,783.17,234.78,14.57,20.451345,10x,1.425
42,2,200,542.20,273.24,18.08,25.375982,10x,1.425
43,3,132,307.95,666.77,21.37,29.990078,10x,1.425
44,5,243,723.03,719.57,17.03,23.897588,10x,1.425
45,4,130,689.15,264.45,14.89,20.903088,10x,1.425
46,5,7,372.83,509.11,19.65,27.576565,10x,1.425
47,4,190,487.96,179.51,20.65,28.983426,10x,1.425
48,5,200,297.17,400.66,18.98,26.634526,10x,1.425
49,4,285,562.92,516.35,21.35,29.971245,10x,1.425
50,5,261,726.84,225.43,14.34,20.119366,10x,1.425
