droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,5,25,202.25,188.65,19.81,27.807425,10x,1.425
2,4,66,478.87,449.80,19.27,27.042081,10x,1.425
3,3,201,229.90,458.98,18.67,26.201577,10x,1.425
4,3,268,438.03,488.87,21.32,29.926141,10x,1.425
5,3,230,755.01,222.90,15.07,21.149054,10x,1.425
6,1,242,774.75,351.44,19.83,27.833909,10x,1.425
7,2,185,733.11,350.14,14.66,20.578934,10x,1.425
8,2,278,314.93,676.25,20.41,28.650481,10x,1.425
9,5,17,605.40,258.89,18.83,26.434440,10x,1.425
10,4,104,788.99,235.27,20.65,28.978022,10x,1.425
11,5,243,287.62,843.54,20.55,28.844433,10x,1.425
12,4,281,491.67,671.83,15.85,22.241942,10x,1.425
13,2,128,599.90,565.70,18.98,26.638429,10x,1.425
14,3,271,329.91,708.51,20.29,28.473462,10x,1.425
15,1,89,526.31,148.69,18.60,26.108866,10x,1.425
16,5,177,370.47,255.69,18.86,26.470376,10x,1.425
17,3,136,166.21,363.48,18.67,26.206912,10x,1.425
18,1,67,584.00,366.73,20.25,28.424779,10x,1.425
19,2,145,587.73,213.56,15.58,21.866832,10x,1.425
20,2,13,547.19,789.05,19.35,27.164773,10x,1.425
21,1,16,599.18,814.82,18.11,25.420030,10x,1.425
22,1,282,587.55,390.22,18.07,25.366358,10x,1.425
23,4,148,320.91,751.33,16.07,22.554382,10x,1.425
24,4,2,169.21,145.12,15.48,21.725310,10x,1.425
25,2,260,410.46,670.25,18.06,25.353151,10x,1.425
26,3,71,157.69,703.15,18.97,26.622270,10x,1.425
27,2,35,106.06,271.55,17.70,24.838914,10x,1.425
28,5,114,606.70,480.94,19.36,27.168149,10x,1.425
29,2,218,305.32,393.85,15.43,21.651630,10x,1.425
30,5,73,550.26,679.95,16.05,22.523061,10x,1.425
31,1,125,155.97,222.99,19.54,27.431052,10x,1.425
32,4,262,708.96,542.83,16.60,23.297717,10x,1.425
33,4,68,776.94,280.09,19.40,27.230283,10x,1.425
34,2,21,144.39,635.91,19.12,26.830968,10x,1.425
35,3,36,537.72,515.83,15.79,22.165023,10x,1.425
36,5,109,275.08,872.69,18.79,26.367428,10x,1.425
37,1,95,268.12,847.21,16.75,23.512255,10x,1.425
38,1,160,506.35,465.94,15.91,22.333249,10x,1.425
39,3,293,313.77,673.67,17.14,24.049963,10x,1.425
40,5,132,151.11,568.16,20.00,28.073731,10x,1.425
41,5,243,297.91,267.23,15.91,22.332307,10x,1.425
42,1,214,433.43,146.28,17.92,25.150173,10x,1.425
43,2,168,561.01,847.62,16.10,22.598191,10x,1.425
44,4,228,193.37,278.49,17.23,24.188085,10x,1.425
45,4,210,791.54,661.82,18.56,26.047078,10x,1.425
46,3,275,753.89,861.14,20.62,28.943511,10x,1.425
47,1,270,452.69,341.12,20.10,28.214298,10x,1.425
48,1,243,483.32,157.00,18.23,25.583869,10x,1.425
49,4,299,620.80,550.24,20.82,29.219867,10x,1.425
50,4,22,345.64,485.24,20.02,28.104591,10x,1.425
