droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,96,136.94,826.70,17.73,24.878765,10x,1.425
2,1,132,129.83,272.27,15.30,21.471147,10x,1.425
3,1,8,186.36,775.64,16.79,23.560807,10x,1.425
4,1,242,418.79,538.04,15.72,22.065942,10x,1.425
5,4,250,475.60,178.72,19.80,27.785122,10x,1.425
6,1,12,530.19,768.44,19.83,27.831342,10x,1.425
7,1,141,276.89,529.12,15.28,21.448076,10x,1.425
8,3,10,503.70,805.18,14.40,20.213271,10x,1.425
9,2,48,549.30,487.90,17.35,24.350573,10x,1.425
10,5,243,287.31,259.74,17.60,24.707819,10x,1.425
11,5,222,164.52,117.34,20.57,28.871117,10x,1.425
12,5,198,256.41,245.09,16.14,22.650063,10x,1.425
13,1,30,507.95,589.14,15.55,21.827293,10x,1.425
14,1,77,537.89,744.24,16.27,22.832896,10x,1.425
15,2,114,197.07,401.03,16.45,23.087057,10x,1.425
16,1,211,411.70,188.33,20.66,28.992169,10x,1.425
17,5,268,410.30,649.99,20.00,28.075297,10x,1.425
18,4,134,640.21,844.52,15.29,21.456956,10x,1.425
19,2,147,406.17,692.93,16.08,22.570766,10x,1.425
20,2,220,305.88,442.09,20.26,28.431173,10x,1.425
21,4,246,113.85,529.35,15.23,21.370421,10x,1.425
22,5,265,657.35,575.33,19.60,27.505606,10x,1.425
23,2,53,193.81,864.63,16.39,23.004049,10x,1.425
24,4,162,176.19,801.64,16.02,22.478641,10x,1.425
25,2,292,299.57,256.23,15.14,21.250944,10x,1.425
26,4,83,600.58,790.46,15.64,21.956572,10x,1.425
27,2,179,292.49,406.86,16.98,23.829833,10x,1.425
28,2,50,770.70,343.11,20.30,28.489729,10x,1.425
29,5,42,540.60,385.12,15.02,21.083341,10x,1.425
30,2,222,498.10,148.87,14.44,20.268480,10x,1.425
31,5,37,764.72,218.35,18.18,25.517939,10x,1.425
32,3,210,227.22,705.81,16.02,22.483249,10x,1.425
33,1,257,166.24,726.64,17.95,25.188077,10x,1.425
34,5,65,546.27,160.66,19.99,28.060443,10x,1.425
35,3,164,621.48,623.51,19.56,27.449987,10x,1.425
36,5,104,796.28,676.78,15.97,22.412814,10x,1.425
37,1,102,664.48,492.12,19.25,27.017041,10x,1.425
38,4,166,421.80,158.21,16.96,23.802019,10x,1.425
39,3,169,367.24,428.11,17.65,24.776629,10x,1.425
40,1,72,103.27,831.37,18.30,25.677719,10x,1.425
41,4,149,657.86,550.76,14.52,20.380996,10x,1.425
42,5,242,198.90,758.83,15.56,21.844788,10x,1.425
43,5,123,523.88,537.90,20.80,29.195014,10x,1.425
44,5,212,558.87,434.23,19.48,27.345378,10x,1.425
45,3,74,662.70,162.70,16.12,22.619524,10x,1.425
46,4,252,738.97,239.21,16.55,23.226592,10x,1.425
47,5,24,523.45,669.69,18.88,26.494441,10x,1.425
48,3,54,534.59,818.38,14.56,20.436994,10x,1.425
49,3,32,663.95,646.08,17.72,24.867373,10x,1.425
50,3,163,173.74,126.39,19.86,27.868318,10x,1.425
