droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,44,301.09,228.78,14.32,20.100258,10x,1.425
2,1,290,631.14,234.69,19.09,26.797593,10x,1.425
3,3,79,746.65,710.28,19.28,27.064289,10x,1.425
4,4,115,210.42,193.54,17.08,23.969576,10x,1.425
5,1,30,456.36,154.83,14.30,20.063883,10x,1.425
6,4,55,729.73,876.44,18.36,25.762502,10x,1.425
7,5,177,344.36,853.16,15.37,21.574878,10x,1.425
8,4,68,464.30,767.31,17.59,24.682374,10x,1.425
9,3,68,697.19,305.23,14.61,20.511365,10x,1.425
10,4,223,329.33,549.97,15.26,21.413029,10x,1.425
11,2,40,487.15,581.71,19.46,27.312570,10x,1.425
12,2,43,546.97,306.85,16.90,23.720547,10x,1.425
13,1,165,342.91,488.72,14.30,20.074683,10x,1.425
14,5,11,127.20,343.28,16.26,22.822128,10x,1.425
15,1,185,478.75,665.28,19.16,26.888672,10x,1.425
16,2,245,705.86,650.08,20.92,29.361932,10x,1.425
17,4,268,472.63,119.72,16.85,23.643062,10x,1.425
18,2,22,483.75,277.95,14.83,20.811807,10x,1.425
19,5,281,767.69,761.60,18.73,26.283886,10x,1.425
20,2,10,596.73,553.50,17.06,23.943039,10x,1.425
21,4,131,374.99,218.80,18.18,25.514219,10x,1.425
22,5,287,745.64,383.83,15.66,21.984454,10x,1.425
23,4,70,771.07,757.89,16.98,23.828159,10x,1.425
24,4,147,340.00,592.55,17.83,25.026975,10x,1.425
25,1,2,287.15,503.03,21.31,29.905389,10x,1.425
26,3,285,200.05,414.33,14.99,21.033517,10x,1.425
27,3,200,467.31,555.40,15.44,21.668224,10x,1.425
28,5,258,540.36,599.39,20.39,28.615266,10x,1.425
29,1,128,120.28,160.03,14.39,20.192895,10x,1.425
30,4,158,461.78,871.43,19.10,26.803849,10x,1.425
31,3,180,460.71,197.32,17.64,24.753908,10x,1.425
32,4,110,350.13,869.02,19.38,27.196952,10x,1.425
33,4,136,176.40,798.34,19.09,26.796990,10x,1.425
34,4,86,155.95,460.90,16.71,23.451094,10x,1.425
35,2,101,412.02,423.99,20.91,29.340586,10x,1.425
36,2,93,631.09,789.74,18.99,26.656908,10x,1.425
37,1,205,477.71,362.94,16.68,23.414678,10x,1.425
38,4,92,246.94,641.03,21.15,29.683525,10x,1.425
39,5,81,697.67,675.17,15.00,21.054859,10x,1.425
40,2,34,575.30,352.66,19.43,27.264398,10x,1.425
41,4,217,133.10,484.61,20.31,28.499762,10x,1.425
42,1,248,710.58,771.33,18.26,25.630712,10x,1.425
43,5,34,682.49,854.44,18.52,25.990008,10x,1.425
44,4,44,165.50,213.96,20.32,28.521929,10x,1.425
45,5,255,562.85,457.52,15.29,21.462888,10x,1.425
46,1,161,207.09,618.24,20.03,28.117284,10x,1.425
47,3,298,557.61,871.00,19.61,27.517209,10x,1.425
48,3,126,453.64,228.24,18.01,25.276916,10x,1.425
49,4,201,432.18,407.61,21.13,29.656680,10x,1.425
50,1,36,273.08,881.51,20.50,28.769129,10x,1.425
