droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,225,383.79,861.35,14.73,20.676978,10x,1.425
2,4,192,746.75,671.49,18.90,26.531297,10x,1.425
3,3,252,200.87,605.32,20.95,29.404749,10x,1.425
4,4,69,146.91,138.50,20.03,28.116392,10x,1.425
5,5,220,692.92,724.52,19.86,27.879945,10x,1.425
6,4,154,738.59,829.48,20.18,28.329798,10x,1.425
7,1,6,497.00,573.34,16.90,23.720003,10x,1.425
8,4,55,454.24,846.68,18.68,26.217796,10x,1.425
9,5,269,548.56,599.23,15.47,21.709373,10x,1.425
10,1,285,116.85,747.66,14.61,20.508382,10x,1.425
11,4,59,375.96,340.25,20.98,29.446208,10x,1.425
12,4,294,382.83,864.63,19.95,27.998067,10x,1.425
13,2,230,668.22,405.87,16.00,22.460536,10x,1.425
14,1,136,717.42,137.50,15.80,22.170617,10x,1.425
15,1,273,629.33,733.85,15.11,21.207080,10x,1.425
16,4,67,444.98,349.26,15.44,21.676686,10x,1.425
17,2,135,144.29,655.14,15.94,22.374550,10x,1.425
18,4,226,356.45,701.56,16.87,23.674204,10x,1.425
19,1,155,206.79,534.67,18.23,25.588854,10x,1.425
20,2,298,580.42,727.38,15.44,21.673059,10x,1.425
21,4,281,103.17,355.15,18.62,26.128206,10x,1.425
22,1,145,578.28,514.58,17.76,24.927264,10x,1.425
23,1,224,544.95,723.03,18.95,26.598021,10x,1.425
24,1,162,436.63,531.35,15.54,21.804233,10x,1.425
25,3,161,373.22,690.05,16.48,23.132088,10x,1.425
26,1,132,547.66,747.56,19.51,27.381691,10x,1.425
27,4,191,266.67,498.50,18.23,25.585484,10x,1.425
28,5,214,405.20,178.47,17.19,24.133021,10x,1.425
29,4,97,575.12,782.06,19.78,27.765634,10x,1.425
30,5,99,583.97,528.53,16.01,22.470913,10x,1.425
31,1,169,314.44,402.08,14.55,20.427860,10x,1.425
32,2,15,270.62,489.58,16.56,23.244329,10x,1.425
33,4,241,216.26,262.77,16.25,22.800122,10x,1.425
34,4,133,424.89,549.91,16.20,22.738780,10x,1.425
35,3,47,498.54,245.34,17.69,24.825489,10x,1.425
36,1,194,490.27,119.45,17.19,24.124732,10x,1.425
37,3,197,591.24,470.11,16.63,23.338176,10x,1.425
38,4,87,333.02,613.39,20.37,28.582665,10x,1.425
39,1,38,225.74,750.46,17.79,24.974663,10x,1.425
40,5,50,513.15,216.75,16.39,22.997097,10x,1.425
41,3,70,717.31,145.28,19.78,27.765377,10x,1.425
42,1,203,430.34,371.63,16.13,22.632100,10x,1.425
43,4,69,300.68,285.85,16.76,23.518284,10x,1.425
44,1,62,135.94,244.84,17.69,24.835046,10x,1.425
45,2,4,679.07,289.49,15.70,22.041298,10x,1.425
46,3,89,271.51,213.26,14.78,20.746943,10x,1.425
47,2,188,777.76,632.35,21.26,29.840358,10x,1.425
48,3,68,723.68,377.73,16.41,23.033880,10x,1.425
49,2,279,646.50,275.65,20.26,28.439254,10x,1.425
50,2,178,758.11,762.18,17.94,25.178194,10x,1.425
