droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,5,293,335.34,837.47,15.75,22.100364,10x,1.425
2,3,40,733.29,439.96,17.10,23.994228,10x,1.425
3,1,190,674.92,321.66,15.98,22.425803,10x,1.425
4,3,79,495.65,785.85,17.66,24.792449,10x,1.425
5,1,78,228.68,801.01,14.43,20.257697,10x,1.425
6,4,26,496.50,336.91,14.35,20.139368,10x,1.425
7,1,3,245.63,666.93,19.99,28.060470,10x,1.425
8,5,88,192.09,758.04,16.78,23.553712,10x,1.425
9,1,98,168.59,112.13,18.97,26.619015,10x,1.425
10,3,296,503.00,681.26,19.27,27.048972,10x,1.425
11,1,67,577.45,224.43,14.44,20.262973,10x,1.425
12,3,291,322.80,145.23,15.95,22.385750,10x,1.425
13,1,117,637.72,593.73,17.92,25.156618,10x,1.425
14,5,252,485.50,695.18,18.50,25.968716,10x,1.425
15,5,233,423.73,496.21,15.68,22.002147,10x,1.425
16,5,47,565.49,566.91,18.48,25.930022,10x,1.425
17,1,152,105.05,770.53,19.01,26.681076,10x,1.425
18,4,58,510.45,638.96,15.92,22.344131,10x,1.425
19,2,50,281.71,614.58,17.48,24.537347,10x,1.425
20,5,251,773.55,454.05,21.17,29.708410,10x,1.425
21,5,208,672.13,448.78,20.98,29.452042,10x,1.425
22,3,5,620.05,701.57,18.90,26.523256,10x,1.425
23,1,82,367.38,103.71,17.50,24.563740,10x,1.425
24,5,39,316.82,433.09,16.03,22.502546,10x,1.425
25,2,199,735.74,389.77,16.33,22.918553,10x,1.425
26,2,12,162.43,174.36,17.57,24.660776,10x,1.425
27,1,181,408.20,101.93,20.42,28.658488,10x,1.425
28,1,32,268.39,770.55,18.29,25.675160,10x,1.425
29,1,102,657.15,388.25,15.36,21.561160,10x,1.425
30,4,110,311.64,713.06,21.05,29.540411,10x,1.425
31,1,12,602.91,606.80,21.27,29.846689,10x,1.425
32,1,257,278.70,869.17,17.38,24.398261,10x,1.425
33,3,141,655.55,168.74,18.49,25.949733,10x,1.425
34,3,34,625.56,809.31,18.97,26.621636,10x,1.425
35,1,28,381.61,761.63,17.51,24.581939,10x,1.425
36,5,246,391.72,637.03,14.97,21.013700,10x,1.425
37,3,295,690.53,255.83,14.74,20.684028,10x,1.425
38,1,71,375.19,210.78,14.97,21.004326,10x,1.425
39,4,267,226.80,736.77,14.79,20.759188,10x,1.425
40,5,229,514.59,551.84,15.85,22.242782,10x,1.425
41,5,235,179.89,581.93,17.28,24.259597,10x,1.425
42,3,158,311.39,626.23,19.19,26.932280,10x,1.425
43,5,156,174.69,791.17,17.24,24.203406,10x,1.425
44,5,297,537.58,726.60,16.32,22.899840,10x,1.425
45,5,40,239.29,401.41,17.21,24.150284,10x,1.425
46,5,67,180.85,124.85,20.44,28.683531,10x,1.425
47,2,263,166.12,646.24,21.37,29.999019,10x,1.425
48,4,297,478.58,300.44,14.92,20.940455,10x,1.425
49,5,235,394.00,223.83,16.85,23.650887,10x,1.425
50,1,167,510.88,392.57,18.40,25.826967,10x,1.425
