droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,5,177,311.33,165.02,20.48,28.745993,10x,1.425
2,5,131,620.67,335.19,19.92,27.952466,10x,1.425
3,4,101,387.57,600.62,19.31,27.106277,10x,1.425
4,1,159,471.06,625.63,15.56,21.838763,10x,1.425
5,5,122,678.63,847.48,15.70,22.042061,10x,1.425
6,1,209,135.61,453.86,19.73,27.691580,10x,1.425
7,1,209,286.62,730.12,16.88,23.687853,10x,1.425
8,4,240,437.74,687.05,16.46,23.108541,10x,1.425
9,1,93,662.57,228.91,16.49,23.142497,10x,1.425
10,3,118,126.70,481.21,16.84,23.632882,10x,1.425
11,1,204,622.70,794.55,19.80,27.789259,10x,1.425
12,5,209,243.64,754.52,15.57,21.850675,10x,1.425
13,5,20,316.38,451.74,15.24,21.390789,10x,1.425
14,1,10,554.38,294.22,16.37,22.973387,10x,1.425
15,5,231,780.69,726.57,16.03,22.492917,10x,1.425
16,5,131,508.39,832.19,16.85,23.647225,10x,1.425
17,5,271,508.42,268.25,16.12,22.618598,10x,1.425
18,1,135,340.34,839.60,20.62,28.943257,10x,1.425
19,4,127,631.38,631.43,18.71,26.257982,10x,1.425
20,5,113,537.21,572.04,17.14,24.053738,10x,1.425
21,2,244,761.64,462.13,21.34,29.947655,10x,1.425
22,5,54,265.65,188.65,16.16,22.685244,10x,1.425
23,5,113,451.43,671.77,20.00,28.072839,10x,1.425
24,1,1,147.91,525.75,19.23,26.994190,10x,1.425
25,4,194,434.86,340.73,18.32,25.712544,10x,1.425
26,3,204,677.49,486.40,16.89,23.701910,10x,1.425
27,5,290,369.75,742.01,19.07,26.770195,10x,1.425
28,3,72,517.47,353.07,18.86,26.464707,10x,1.425
29,2,92,240.44,857.61,19.34,27.146091,10x,1.425
30,5,291,424.01,676.65,16.62,23.323407,10x,1.425
31,3,222,627.92,755.80,20.04,28.126300,10x,1.425
32,5,89,609.04,430.51,20.68,29.027651,10x,1.425
33,1,109,491.07,335.42,17.27,24.241504,10x,1.425
34,4,157,215.84,315.45,20.87,29.288616,10x,1.425
35,3,21,247.10,508.42,14.87,20.864162,10x,1.425
36,2,15,499.56,203.67,21.21,29.763750,10x,1.425
37,5,62,548.24,359.04,16.48,23.130443,10x,1.425
38,2,144,732.69,838.31,18.58,26.083977,10x,1.425
39,2,157,324.09,876.41,21.30,29.896853,10x,1.425
40,1,218,688.01,110.51,16.57,23.249382,10x,1.425
41,1,107,638.65,728.34,17.78,24.961264,10x,1.425
42,4,10,100.25,878.26,19.08,26.785342,10x,1.425
43,5,133,789.34,353.47,14.47,20.305589,10x,1.425
44,5,5,128.75,190.12,19.64,27.565013,10x,1.425
45,1,92,382.32,856.86,14.31,20.086552,10x,1.425
46,2,87,370.70,430.90,17.33,24.324681,10x,1.425
47,3,84,154.21,682.40,19.23,26.984200,10x,1.425
48,3,61,778.76,535.52,14.57,20.446267,10x,1.425
49,4,159,606.90,546.52,17.99,25.255747,10x,1.425
50,3,53,297.40,586.97,18.06,25.343436,10x,1.425
