droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,41,706.67,588.51,20.38,28.597413,10x,1.425
2,4,50,240.27,879.74,17.60,24.696330,10x,1.425
3,5,282,306.70,393.38,14.89,20.901842,10x,1.425
4,2,44,251.83,804.64,20.24,28.402703,10x,1.425
5,4,293,357.47,126.12,15.80,22.172467,10x,1.425
6,2,183,214.11,191.69,15.71,22.050511,10x,1.425
7,3,240,232.04,898.62,17.53,24.599725,10x,1.425
8,2,190,319.44,184.10,18.74,26.303489,10x,1.425
9,2,185,150.51,893.62,19.17,26.908799,10x,1.425
10,3,188,546.50,198.20,15.19,21.322655,10x,1.425
11,5,131,272.34,292.01,16.66,23.383619,10x,1.425
12,4,245,543.43,168.98,20.16,28.295585,10x,1.425
13,2,7,685.28,421.27,18.80,26.386329,10x,1.425
14,2,108,218.14,706.85,19.86,27.879237,10x,1.425
15,1,45,771.53,831.59,16.74,23.487747,10x,1.425
16,5,80,579.00,670.74,18.91,26.536430,10x,1.425
17,3,2,753.74,880.36,19.95,27.996960,10x,1.425
18,5,148,516.98,833.36,19.92,27.960448,10x,1.425
19,4,299,771.90,226.63,18.53,26.002778,10x,1.425
20,3,115,704.56,265.11,18.69,26.235070,10x,1.425
21,1,134,519.47,382.71,14.75,20.708276,10x,1.425
22,3,102,467.09,567.50,14.54,20.401584,10x,1.425
23,5,150,572.72,846.22,19.38,27.194243,10x,1.425
24,2,280,657.68,555.46,21.09,29.605731,10x,1.425
25,1,190,464.07,894.30,17.10,23.993007,10x,1.425
26,4,137,470.20,293.37,20.17,28.303297,10x,1.425
27,2,232,681.78,727.79,20.85,29.264282,10x,1.425
28,1,22,250.15,228.45,18.63,26.144047,10x,1.425
29,1,66,772.71,677.01,18.44,25.879953,10x,1.425
30,2,250,214.55,872.17,19.42,27.255306,10x,1.425
31,2,284,424.06,541.39,15.43,21.662201,10x,1.425
32,5,268,125.43,341.07,20.70,29.046992,10x,1.425
33,2,274,370.81,308.74,17.76,24.927936,10x,1.425
34,3,86,371.23,197.46,19.59,27.496312,10x,1.425
35,4,105,782.46,396.92,15.39,21.606517,10x,1.425
36,2,107,656.66,804.65,15.12,21.216728,10x,1.425
37,1,171,437.06,664.86,14.58,20.459358,10x,1.425
38,1,264,232.66,806.94,17.25,24.217221,10x,1.425
39,4,17,632.72,781.13,18.92,26.560680,10x,1.425
40,3,8,592.84,721.05,19.67,27.600950,10x,1.425
41,4,202,629.74,539.34,15.88,22.285364,10x,1.425
42,1,11,442.85,195.05,14.83,20.820066,10x,1.425
43,4,241,260.30,884.90,14.58,20.466133,10x,1.425
44,4,165,377.35,346.83,20.78,29.160144,10x,1.425
45,3,77,346.55,339.90,17.12,24.025922,10x,1.425
46,5,57,262.49,736.11,17.75,24.916775,10x,1.425
47,1,206,321.18,790.29,16.77,23.542166,10x,1.425
48,3,72,795.68,441.15,20.76,29.133409,10x,1.425
49,3,204,604.48,386.09,21.34,29.954786,10x,1.425
50,4,127,548.68,248.51,14.82,20.805779,10x,1.425
