droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,75,306.05,258.14,20.66,28.994782,10x,1.425
2,5,165,401.06,511.08,15.84,22.232032,10x,1.425
3,5,135,682.91,210.40,15.89,22.296597,10x,1.425
4,3,16,784.24,219.68,21.13,29.653862,10x,1.425
5,2,238,408.85,584.61,20.15,28.283323,10x,1.425
6,3,189,642.75,878.38,14.46,20.291411,10x,1.425
7,2,108,236.20,589.00,14.31,20.090806,10x,1.425
8,3,216,410.42,377.35,16.28,22.845815,10x,1.425
9,4,255,174.09,567.38,18.56,26.050980,10x,1.425
10,1,119,371.50,393.95,20.99,29.463169,10x,1.425
11,5,188,655.53,283.59,15.46,21.698602,10x,1.425
12,1,3,501.94,783.84,14.91,20.929537,10x,1.425
13,2,66,486.38,552.45,17.70,24.844394,10x,1.425
14,3,87,391.06,279.48,20.58,28.877566,10x,1.425
15,3,278,316.84,215.92,15.60,21.891087,10x,1.425
16,5,23,123.59,333.21,20.33,28.537986,10x,1.425
17,1,273,115.03,273.08,14.97,21.010080,10x,1.425
18,1,138,747.14,138.05,15.48,21.722290,10x,1.425
19,3,139,660.15,281.04,19.40,27.233921,10x,1.425
20,1,100,528.40,622.95,17.15,24.070081,10x,1.425
21,5,286,194.66,768.39,16.14,22.648899,10x,1.425
22,4,63,331.48,326.98,18.39,25.804232,10x,1.425
23,5,183,175.92,865.87,14.53,20.396969,10x,1.425
24,3,92,706.26,811.39,19.24,27.000698,10x,1.425
25,2,289,111.25,398.23,18.77,26.339783,10x,1.425
26,4,215,435.57,529.07,17.45,24.496817,10x,1.425
27,5,277,146.34,134.97,19.91,27.947508,10x,1.425
28,2,247,627.89,555.36,18.50,25.959146,10x,1.425
29,2,57,157.43,422.35,18.17,25.498432,10x,1.425
30,3,252,774.57,609.38,16.40,23.014818,10x,1.425
31,3,69,141.74,264.46,16.83,23.623730,10x,1.425
32,1,105,642.45,793.45,18.13,25.446422,10x,1.425
33,1,105,133.46,883.12,19.31,27.100347,10x,1.425
34,4,288,116.37,367.31,16.95,23.784499,10x,1.425
35,2,164,363.62,178.83,19.41,27.238463,10x,1.425
36,1,8,123.39,775.05,18.74,26.303509,10x,1.425
37,2,20,576.16,616.82,15.06,21.139888,10x,1.425
38,3,250,260.22,258.35,20.05,28.139786,10x,1.425
39,2,95,410.02,360.23,19.81,27.805908,10x,1.425
40,5,248,457.54,161.77,20.14,28.268523,10x,1.425
41,3,119,594.97,444.17,20.51,28.790163,10x,1.425
42,4,124,403.01,688.49,14.37,20.173270,10x,1.425
43,1,94,168.82,238.90,19.24,26.998777,10x,1.425
44,1,25,739.97,158.50,19.44,27.287716,10x,1.425
45,3,142,193.34,368.30,17.60,24.705450,10x,1.425
46,3,202,359.60,587.57,16.28,22.851275,10x,1.425
47,2,77,543.34,442.69,14.84,20.833583,10x,1.425
48,2,226,779.05,610.01,20.64,28.974085,10x,1.425
49,2,273,406.20,343.87,20.75,29.122740,10x,1.425
50,2,268,472.33,299.67,14.56,20.437157,10x,1.425
