droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,105,288.22,760.78,15.84,22.226811,10x,1.425
2,3,27,400.81,825.48,15.32,21.496860,10x,1.425
3,4,194,498.56,440.82,21.20,29.759239,10x,1.425
4,2,66,400.14,352.31,14.94,20.964942,10x,1.425
5,1,227,605.69,770.83,21.16,29.702999,10x,1.425
6,1,260,281.74,834.71,19.35,27.156007,10x,1.425
7,2,253,663.26,179.52,18.32,25.717893,10x,1.425
8,3,283,574.08,606.35,18.45,25.889844,10x,1.425
9,5,68,358.06,559.16,15.33,21.513822,10x,1.425
10,5,99,557.98,436.76,20.39,28.614959,10x,1.425
11,1,112,611.99,577.32,14.66,20.577939,10x,1.425
12,3,110,798.42,631.76,15.83,22.212607,10x,1.425
13,5,33,344.82,222.90,20.44,28.680947,10x,1.425
14,5,281,776.17,282.80,16.68,23.406406,10x,1.425
15,1,111,742.56,141.66,18.34,25.746236,10x,1.425
16,5,26,776.75,806.61,18.76,26.336529,10x,1.425
17,4,286,185.80,537.63,16.56,23.243067,10x,1.425
18,1,92,206.50,391.84,15.78,22.148727,10x,1.425
19,2,281,448.17,130.67,16.62,23.320856,10x,1.425
20,2,240,762.04,394.15,14.59,20.482951,10x,1.425
21,5,165,290.77,764.97,18.43,25.870706,10x,1.425
22,5,284,442.63,126.18,20.63,28.955167,10x,1.425
23,5,233,639.81,490.02,14.92,20.934540,10x,1.425
24,2,21,699.03,605.02,19.98,28.048561,10x,1.425
25,1,130,388.36,619.91,18.78,26.359524,10x,1.425
26,4,98,734.09,168.15,17.22,24.170314,10x,1.425
27,2,85,420.79,800.97,17.24,24.202748,10x,1.425
28,3,73,514.12,353.30,19.84,27.850753,10x,1.425
29,5,97,534.07,539.98,21.32,29.926621,10x,1.425
30,4,5,373.55,511.79,18.68,26.222463,10x,1.425
31,3,114,420.07,543.72,20.71,29.063886,10x,1.425
32,2,65,516.66,198.28,20.96,29.418390,10x,1.425
33,3,225,366.75,262.48,19.18,26.924538,10x,1.425
34,2,82,503.55,669.70,17.27,24.240909,10x,1.425
35,1,156,532.40,130.03,20.76,29.141250,10x,1.425
36,4,272,374.50,482.99,14.99,21.036836,10x,1.425
37,1,98,264.48,240.82,18.84,26.438651,10x,1.425
38,4,252,573.27,135.29,15.71,22.048662,10x,1.425
39,3,198,343.22,659.00,20.68,29.018673,10x,1.425
40,2,95,735.28,661.05,18.03,25.302185,10x,1.425
41,5,143,243.06,216.71,20.28,28.462274,10x,1.425
42,2,150,250.58,160.81,20.33,28.538004,10x,1.425
43,2,94,200.11,111.16,19.42,27.255487,10x,1.425
44,4,203,608.42,314.85,18.86,26.471728,10x,1.425
45,1,241,348.15,198.98,17.65,24.772739,10x,1.425
46,4,294,185.34,267.81,20.63,28.960499,10x,1.425
47,1,163,384.32,407.32,18.15,25.473399,10x,1.425
48,2,273,518.08,750.17,19.42,27.257684,10x,1.425
49,2,30,779.15,347.23,17.79,24.970598,10x,1.425
50,1,4,122.93,648.68,17.85,25.056036,10x,1.425
