droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,85,697.56,894.32,18.94,26.576766,10x,1.425
2,1,138,418.17,639.19,14.80,20.771717,10x,1.425
3,3,167,645.03,199.98,19.30,27.088943,10x,1.425
4,4,9,153.37,532.96,17.02,23.893966,10x,1.425
5,2,95,379.72,738.65,20.20,28.344420,10x,1.425
6,2,286,668.05,593.49,19.39,27.216114,10x,1.425
7,4,225,632.99,153.25,20.13,28.257658,10x,1.425
8,4,210,488.75,623.71,16.04,22.511974,10x,1.425
9,3,116,397.83,266.07,14.35,20.138780,10x,1.425
10,4,153,754.32,233.52,18.29,25.670903,10x,1.425
11,5,231,653.09,452.10,19.78,27.756880,10x,1.425
12,2,235,177.88,544.70,19.56,27.446889,10x,1.425
13,2,217,498.50,278.01,18.90,26.525798,10x,1.425
14,1,109,693.52,310.31,14.66,20.575075,10x,1.425
15,3,262,228.60,836.92,19.40,27.234897,10x,1.425
16,3,103,337.20,514.82,16.62,23.329527,10x,1.425
17,2,185,238.41,219.43,16.03,22.491858,10x,1.425
18,2,294,293.28,194.47,21.25,29.830413,10x,1.425
19,4,63,565.76,186.21,18.05,25.326360,10x,1.425
20,1,18,157.72,523.77,18.70,26.249204,10x,1.425
21,4,18,319.27,757.28,20.57,28.875969,10x,1.425
22,2,229,472.72,155.13,16.57,23.263133,10x,1.425
23,4,217,560.86,797.99,17.35,24.352096,10x,1.425
24,3,223,271.68,492.56,19.42,27.257076,10x,1.425
25,1,105,371.76,531.81,14.82,20.799055,10x,1.425
26,1,216,163.68,751.80,20.02,28.095538,10x,1.425
27,1,299,493.05,340.32,19.65,27.573543,10x,1.425
28,3,69,363.78,891.60,20.06,28.154817,10x,1.425
29,2,268,280.83,498.37,18.39,25.814246,10x,1.425
30,1,208,358.53,348.67,15.13,21.240825,10x,1.425
31,5,2,421.44,118.52,16.30,22.882044,10x,1.425
32,3,113,210.29,361.00,16.78,23.545698,10x,1.425
33,1,38,255.27,244.01,18.50,25.959687,10x,1.425
34,2,203,762.52,489.84,19.99,28.051395,10x,1.425
35,5,114,797.87,473.63,20.55,28.841738,10x,1.425
36,5,128,353.51,577.44,21.37,29.989396,10x,1.425
37,1,13,281.11,607.16,17.60,24.699608,10x,1.425
38,5,227,252.33,200.06,19.08,26.773773,10x,1.425
39,5,21,465.44,216.19,16.47,23.109171,10x,1.425
40,3,20,646.30,884.27,20.33,28.539064,10x,1.425
41,4,138,704.89,354.44,18.47,25.928002,10x,1.425
42,2,270,193.47,178.79,20.00,28.074291,10x,1.425
43,3,195,324.45,275.44,20.67,29.008996,10x,1.425
44,2,150,504.91,628.57,17.56,24.642382,10x,1.425
45,3,51,376.53,458.58,18.64,26.163671,10x,1.425
46,2,38,202.60,260.98,15.27,21.432132,10x,1.425
47,5,123,767.35,867.72,18.37,25.786302,10x,1.425
48,4,96,219.26,366.50,16.67,23.395431,10x,1.425
49,5,287,447.77,656.41,19.37,27.179534,10x,1.425
50,1,214,780.33,180.15,14.63,20.527567,10x,1.425
