droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,187,279.48,575.34,8.70,12.213089,10x,1.425
2,4,94,411.41,359.50,8.34,11.709045,10x,1.425
3,3,263,527.25,614.28,7.50,10.522378,10x,1.425
4,1,142,426.39,105.10,10.26,14.399492,10x,1.425
5,5,152,339.81,709.44,7.96,11.177514,10x,1.425
6,1,201,684.59,266.72,10.47,14.699530,10x,1.425
7,1,21,222.48,242.21,8.95,12.561633,10x,1.425
8,3,145,193.84,277.16,8.59,12.060953,10x,1.425
9,5,108,786.12,866.28,9.06,12.711366,10x,1.425
10,5,204,289.77,110.79,8.71,12.219636,10x,1.425
11,3,146,576.62,340.53,8.92,12.525872,10x,1.425
12,5,282,265.01,485.80,10.56,14.828019,10x,1.425
13,1,25,369.23,894.96,7.86,11.036817,10x,1.425
14,3,289,163.19,241.99,7.17,10.060538,10x,1.425
15,1,181,492.71,159.43,9.13,12.808574,10x,1.425
16,2,258,632.44,263.92,7.56,10.610357,10x,1.425
17,5,85,397.62,641.95,8.29,11.639993,10x,1.425
18,5,116,684.34,391.89,8.56,12.019140,10x,1.425
19,5,272,675.71,412.72,10.45,14.670039,10x,1.425
20,2,83,416.52,278.29,10.54,14.794890,10x,1.425
21,1,7,748.37,800.35,9.77,13.712210,10x,1.425
22,1,222,143.75,743.24,7.75,10.877519,10x,1.425
23,5,281,485.59,656.64,7.70,10.807219,10x,1.425
24,3,196,582.27,427.91,7.45,10.461924,10x,1.425
25,4,249,329.24,162.27,7.67,10.768509,10x,1.425
26,2,102,345.76,356.47,9.59,13.455012,10x,1.425
27,5,163,445.64,297.80,7.55,10.597828,10x,1.425
28,4,99,582.56,502.97,10.47,14.690077,10x,1.425
29,4,47,736.32,279.37,8.10,11.371791,10x,1.425
30,5,280,134.24,702.74,10.56,14.823582,10x,1.425
31,5,268,397.97,670.88,7.95,11.162775,10x,1.425
32,5,53,445.39,496.44,8.85,12.427957,10x,1.425
33,4,95,100.92,292.11,10.00,14.029237,10x,1.425
34,4,247,544.59,868.91,8.67,12.169414,10x,1.425
35,1,15,358.07,359.77,9.54,13.384522,10x,1.425
36,1,118,620.98,619.44,9.94,13.952670,10x,1.425
37,1,65,784.35,262.22,8.38,11.766397,10x,1.425
38,3,205,788.67,599.19,9.38,13.164256,10x,1.425
39,3,100,102.89,172.08,10.48,14.712958,10x,1.425
40,3,177,402.15,558.67,7.63,10.704312,10x,1.425
41,1,139,289.47,838.91,7.14,10.023167,10x,1.425
42,3,23,518.25,268.30,9.54,13.389170,10x,1.425
43,1,273,298.85,252.79,8.24,11.565692,10x,1.425
44,1,236,153.78,136.10,7.40,10.387141,10x,1.425
45,4,167,747.45,197.88,8.42,11.814112,10x,1.425
46,5,237,686.78,590.30,7.43,10.421602,10x,1.425
47,1,9,142.72,111.24,9.75,13.677398,10x,1.425
48,3,101,449.30,275.24,9.99,14.025798,10x,1.425
49,2,67,165.89,716.89,10.32,14.480536,10x,1.425
50,5,99,227.64,667.81,8.42,11.812211,10x,1.425
