droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,248,590.26,706.93,7.19,10.086287,10x,1.425
2,5,299,656.84,289.19,9.51,13.352541,10x,1.425
3,3,177,271.38,365.73,7.92,11.114188,10x,1.425
4,4,69,398.78,122.29,9.82,13.781231,10x,1.425
5,3,242,760.88,411.88,9.91,13.905654,10x,1.425
6,4,140,509.65,868.54,7.72,10.836532,10x,1.425
7,3,53,229.24,587.74,10.55,14.805449,10x,1.425
8,4,129,335.84,479.04,9.12,12.796006,10x,1.425
9,2,269,600.84,445.39,7.56,10.612563,10x,1.425
10,5,140,118.32,803.44,7.26,10.188658,10x,1.425
11,5,224,454.86,606.66,8.10,11.367439,10x,1.425
12,5,296,215.96,701.59,10.09,14.161791,10x,1.425
13,4,290,105.83,191.84,9.95,13.962275,10x,1.425
14,5,273,146.99,883.81,7.98,11.204070,10x,1.425
15,4,112,723.84,117.83,9.90,13.890834,10x,1.425
16,2,46,352.77,370.67,9.96,13.982653,10x,1.425
17,5,197,781.50,212.96,9.43,13.230967,10x,1.425
18,5,111,458.06,157.30,10.30,14.455627,10x,1.425
19,4,139,424.84,613.51,8.40,11.787327,10x,1.425
20,1,297,271.03,847.81,7.97,11.188037,10x,1.425
21,1,12,525.49,544.25,8.37,11.741734,10x,1.425
22,1,125,500.09,248.83,8.91,12.503711,10x,1.425
23,4,180,754.92,196.92,10.55,14.802370,10x,1.425
24,5,209,328.66,635.62,8.40,11.793811,10x,1.425
25,4,242,237.73,740.97,8.74,12.265350,10x,1.425
26,1,184,583.81,253.21,9.37,13.153923,10x,1.425
27,2,253,219.52,557.81,10.24,14.365527,10x,1.425
28,2,101,323.09,560.21,8.49,11.911950,10x,1.425
29,2,213,234.04,364.36,8.47,11.881210,10x,1.425
30,4,239,679.51,356.33,8.59,12.062672,10x,1.425
31,4,10,425.49,770.43,9.52,13.368238,10x,1.425
32,4,130,334.55,873.01,8.13,11.403830,10x,1.425
33,5,180,133.71,639.68,10.39,14.585929,10x,1.425
34,4,283,246.46,386.73,10.60,14.872156,10x,1.425
35,5,209,242.15,201.18,9.21,12.931232,10x,1.425
36,3,285,258.01,549.40,7.56,10.609486,10x,1.425
37,4,24,309.93,757.77,7.55,10.596068,10x,1.425
38,5,144,776.64,621.54,10.11,14.190234,10x,1.425
39,4,263,476.58,453.98,7.18,10.083069,10x,1.425
40,5,30,553.79,388.21,10.47,14.691541,10x,1.425
41,2,235,598.83,365.75,9.35,13.120293,10x,1.425
42,3,73,538.76,291.53,9.18,12.890094,10x,1.425
43,3,57,768.30,142.15,8.94,12.552318,10x,1.425
44,5,192,159.50,489.10,7.44,10.446845,10x,1.425
45,2,259,322.75,263.59,9.52,13.358283,10x,1.425
46,2,49,524.97,253.74,7.58,10.641515,10x,1.425
47,3,166,234.19,371.72,9.07,12.735786,10x,1.425
48,1,12,741.29,534.16,10.16,14.261419,10x,1.425
49,1,104,552.83,600.31,9.23,12.947816,10x,1.425
50,2,4,163.41,553.30,7.16,10.047526,10x,1.425
