droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,295,334.21,719.53,10.55,14.811249,10x,1.425
2,1,51,454.48,606.52,9.90,13.899523,10x,1.425
3,3,285,437.65,344.19,8.50,11.927169,10x,1.425
4,4,168,574.48,839.32,8.63,12.115360,10x,1.425
5,5,127,467.86,126.83,7.24,10.167572,10x,1.425
6,4,272,740.29,848.48,7.99,11.213121,10x,1.425
7,3,16,595.16,758.13,7.46,10.473360,10x,1.425
8,1,55,774.88,291.45,9.69,13.605001,10x,1.425
9,1,15,708.92,166.42,8.50,11.935234,10x,1.425
10,2,134,207.80,480.83,8.90,12.496773,10x,1.425
11,4,113,101.89,184.44,8.02,11.261328,10x,1.425
12,2,91,512.36,112.41,8.98,12.601576,10x,1.425
13,5,130,388.11,178.20,7.56,10.605090,10x,1.425
14,2,222,257.84,866.89,7.64,10.722533,10x,1.425
15,5,33,637.42,505.49,7.73,10.842255,10x,1.425
16,3,194,328.07,363.77,10.43,14.640519,10x,1.425
17,1,152,597.07,296.56,7.64,10.722951,10x,1.425
18,1,155,546.02,702.96,8.86,12.435868,10x,1.425
19,4,18,665.88,438.31,9.38,13.163043,10x,1.425
20,5,102,579.08,256.54,7.55,10.599418,10x,1.425
21,4,124,374.09,494.18,10.44,14.652504,10x,1.425
22,5,296,607.89,810.92,8.54,11.989756,10x,1.425
23,4,44,722.68,400.71,8.96,12.570141,10x,1.425
24,2,126,113.69,514.42,7.79,10.931785,10x,1.425
25,2,193,336.51,507.67,7.66,10.750279,10x,1.425
26,4,256,798.90,363.34,9.63,13.521613,10x,1.425
27,3,168,301.62,407.78,8.09,11.358678,10x,1.425
28,5,192,251.14,722.43,7.16,10.052777,10x,1.425
29,2,24,209.86,552.23,9.77,13.708586,10x,1.425
30,2,160,548.30,352.77,10.00,14.028871,10x,1.425
31,1,88,198.86,305.34,7.87,11.044480,10x,1.425
32,5,144,473.90,455.19,8.48,11.903426,10x,1.425
33,4,9,566.74,721.92,9.67,13.567839,10x,1.425
34,1,223,360.13,820.65,7.77,10.906700,10x,1.425
35,2,124,383.06,588.47,7.67,10.760117,10x,1.425
36,1,83,522.71,718.06,8.40,11.795801,10x,1.425
37,2,215,171.04,860.79,8.64,12.132573,10x,1.425
38,4,261,724.46,817.50,7.57,10.626253,10x,1.425
39,2,180,442.68,406.45,7.22,10.136779,10x,1.425
40,1,240,179.68,496.29,9.88,13.860806,10x,1.425
41,3,278,487.52,549.08,7.59,10.647926,10x,1.425
42,5,224,238.28,471.21,9.49,13.325696,10x,1.425
43,1,227,331.88,701.53,7.72,10.841872,10x,1.425
44,4,115,607.25,448.02,8.80,12.346280,10x,1.425
45,4,78,670.03,709.40,10.49,14.725057,10x,1.425
46,1,270,672.50,211.57,9.55,13.399678,10x,1.425
47,1,30,602.91,500.16,10.29,14.439279,10x,1.425
48,1,263,369.05,653.36,8.58,12.045419,10x,1.425
49,4,195,128.79,452.01,9.39,13.175891,10x,1.425
50,3,158,265.73,890.15,9.75,13.686560,10x,1.425
