droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,143,433.06,275.43,9.35,13.127307,10x,1.425
2,2,127,675.02,453.38,9.97,13.995876,10x,1.425
3,3,57,662.48,175.04,8.55,12.001529,10x,1.425
4,5,298,450.45,695.03,10.37,14.559591,10x,1.425
5,3,205,716.64,668.56,7.53,10.561486,10x,1.425
6,3,93,306.79,204.54,8.28,11.622427,10x,1.425
7,2,40,617.16,432.70,8.79,12.341782,10x,1.425
8,4,7,344.42,480.17,10.25,14.392287,10x,1.425
9,5,216,252.51,271.10,8.91,12.502756,10x,1.425
10,5,125,347.64,465.58,10.35,14.531964,10x,1.425
11,1,81,408.41,379.91,9.21,12.931377,10x,1.425
12,3,110,304.74,221.31,8.97,12.595143,10x,1.425
13,5,225,234.99,298.60,9.07,12.726814,10x,1.425
14,2,160,131.78,894.94,9.66,13.551673,10x,1.425
15,3,120,529.39,569.90,9.96,13.983888,10x,1.425
16,3,283,554.10,449.79,10.14,14.226425,10x,1.425
17,1,249,501.02,251.46,7.73,10.854028,10x,1.425
18,2,230,790.09,360.88,8.33,11.692128,10x,1.425
19,4,172,689.27,317.70,10.47,14.690476,10x,1.425
20,5,230,635.96,532.62,8.57,12.028949,10x,1.425
21,1,252,174.25,771.65,7.72,10.836096,10x,1.425
22,5,251,595.19,151.64,8.30,11.653068,10x,1.425
23,4,269,643.00,588.58,8.98,12.609524,10x,1.425
24,4,211,614.53,399.87,9.88,13.870245,10x,1.425
25,3,261,326.12,623.90,8.74,12.260616,10x,1.425
26,1,232,562.19,877.75,8.94,12.548323,10x,1.425
27,2,14,153.59,844.66,7.84,10.999021,10x,1.425
28,5,49,108.50,556.71,8.81,12.363602,10x,1.425
29,5,297,228.72,885.95,8.51,11.950651,10x,1.425
30,2,108,759.79,686.47,7.72,10.829493,10x,1.425
31,1,208,119.28,617.38,9.19,12.903261,10x,1.425
32,3,66,721.62,149.62,9.45,13.258569,10x,1.425
33,3,114,216.20,716.72,8.17,11.460657,10x,1.425
34,4,131,636.21,557.16,10.38,14.572076,10x,1.425
35,2,23,711.96,116.59,9.19,12.904059,10x,1.425
36,3,31,700.65,734.40,10.62,14.912190,10x,1.425
37,2,75,343.91,846.69,9.99,14.025510,10x,1.425
38,5,241,109.34,678.65,7.84,11.007755,10x,1.425
39,4,289,307.00,472.99,7.94,11.138606,10x,1.425
40,5,184,761.89,613.42,9.57,13.425769,10x,1.425
41,1,185,463.55,608.60,10.24,14.378898,10x,1.425
42,1,149,729.33,522.82,10.44,14.658462,10x,1.425
43,4,86,264.26,443.63,9.31,13.073347,10x,1.425
44,2,72,683.36,531.46,7.61,10.683055,10x,1.425
45,3,23,179.92,859.27,8.37,11.745470,10x,1.425
46,2,275,122.58,130.86,9.83,13.791880,10x,1.425
47,1,286,593.80,582.73,10.19,14.295067,10x,1.425
48,5,94,357.09,143.80,10.34,14.513596,10x,1.425
49,3,232,391.12,574.81,10.32,14.477361,10x,1.425
50,2,74,614.13,518.08,7.58,10.637092,10x,1.425
