droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,58,679.11,480.77,9.95,13.960352,10x,1.425
2,2,77,314.90,762.35,10.24,14.368340,10x,1.425
3,5,118,571.97,795.14,9.86,13.836274,10x,1.425
4,1,11,603.76,723.70,8.58,12.039715,10x,1.425
5,5,189,706.30,756.25,9.23,12.958327,10x,1.425
6,5,28,101.68,366.48,9.40,13.189065,10x,1.425
7,3,289,632.01,543.60,10.29,14.437264,10x,1.425
8,4,80,546.76,181.58,8.29,11.637169,10x,1.425
9,5,63,333.08,669.97,10.66,14.962198,10x,1.425
10,3,184,152.53,780.67,9.37,13.147415,10x,1.425
11,1,71,485.33,276.31,8.58,12.046480,10x,1.425
12,5,196,553.17,288.16,9.05,12.701233,10x,1.425
13,1,112,658.25,713.92,10.10,14.172542,10x,1.425
14,2,170,116.78,517.44,8.53,11.970552,10x,1.425
15,2,46,284.90,162.46,10.37,14.553198,10x,1.425
16,1,130,717.28,870.78,9.89,13.885243,10x,1.425
17,5,255,231.12,401.05,9.29,13.034996,10x,1.425
18,5,274,127.06,821.26,9.81,13.772169,10x,1.425
19,5,55,664.95,320.28,7.42,10.417464,10x,1.425
20,1,34,514.20,807.48,9.59,13.460823,10x,1.425
21,3,274,225.78,150.27,10.36,14.540892,10x,1.425
22,2,178,454.52,306.13,7.57,10.618207,10x,1.425
23,2,66,724.26,521.41,9.32,13.084056,10x,1.425
24,1,255,617.73,158.10,9.36,13.140543,10x,1.425
25,1,294,174.97,270.83,10.19,14.297349,10x,1.425
26,3,211,171.15,740.33,9.97,13.998460,10x,1.425
27,4,159,436.01,330.80,9.00,12.630994,10x,1.425
28,3,24,710.64,594.53,10.66,14.956811,10x,1.425
29,1,201,526.79,479.83,10.05,14.104636,10x,1.425
30,2,182,711.76,503.58,9.72,13.644919,10x,1.425
31,2,39,304.87,461.28,10.58,14.848179,10x,1.425
32,4,136,144.81,171.28,7.67,10.764159,10x,1.425
33,2,128,686.91,402.93,7.67,10.762223,10x,1.425
34,5,76,624.91,461.52,9.47,13.293763,10x,1.425
35,3,78,403.58,247.23,8.22,11.532893,10x,1.425
36,2,264,682.12,625.96,10.49,14.717820,10x,1.425
37,1,1,234.03,354.90,10.47,14.696638,10x,1.425
38,3,297,310.20,893.11,9.91,13.914698,10x,1.425
39,2,238,254.20,435.37,10.25,14.381430,10x,1.425
40,2,235,374.34,892.78,10.67,14.972036,10x,1.425
41,3,239,268.66,825.37,7.66,10.750422,10x,1.425
42,4,162,748.63,845.16,7.31,10.260590,10x,1.425
43,2,29,509.26,688.21,7.66,10.753992,10x,1.425
44,2,210,338.27,819.63,10.05,14.103230,10x,1.425
45,3,173,391.62,807.52,9.91,13.907578,10x,1.425
46,1,78,492.46,384.98,9.81,13.764652,10x,1.425
47,1,279,116.55,170.11,9.82,13.777983,10x,1.425
48,2,229,103.46,254.74,8.58,12.039832,10x,1.425
49,3,299,704.85,629.48,7.46,10.473554,10x,1.425
50,3,68,467.28,436.01,7.21,10.117016,10x,1.425
