droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,82,313.40,764.98,20.25,28.414628,10x,1.425
2,3,17,432.90,251.75,17.96,25.202479,10x,1.425
3,3,161,521.77,824.79,15.63,21.938485,10x,1.425
4,5,95,421.72,397.44,16.46,23.101012,10x,1.425
5,2,24,263.26,592.03,20.73,29.099271,10x,1.425
6,4,267,203.53,544.82,18.04,25.321144,10x,1.425
7,2,108,671.07,310.20,17.26,24.227010,10x,1.425
8,5,111,775.23,391.63,19.54,27.418338,10x,1.425
9,4,44,729.61,420.80,21.33,29.938628,10x,1.425
10,3,2,251.74,403.72,18.30,25.681529,10x,1.425
11,5,90,733.25,209.50,20.00,28.065188,10x,1.425
12,5,84,613.24,109.07,18.24,25.603866,10x,1.425
13,1,198,488.79,247.39,19.38,27.205114,10x,1.425
14,5,267,281.73,205.05,15.09,21.179308,10x,1.425
15,2,194,499.12,167.29,16.02,22.490995,10x,1.425
16,1,139,629.16,113.12,19.73,27.686433,10x,1.425
17,4,46,580.42,112.99,20.56,28.849466,10x,1.425
18,5,149,200.80,858.33,15.02,21.080345,10x,1.425
19,5,123,734.00,317.90,21.30,29.889054,10x,1.425
20,4,241,581.41,873.57,20.08,28.180399,10x,1.425
21,1,79,537.84,401.73,19.93,27.972867,10x,1.425
22,5,109,288.76,534.18,14.49,20.330490,10x,1.425
23,1,264,482.79,317.47,14.56,20.436604,10x,1.425
24,5,239,294.75,800.79,19.14,26.857992,10x,1.425
25,5,46,455.46,683.90,15.80,22.176124,10x,1.425
26,3,276,572.50,108.08,17.78,24.949371,10x,1.425
27,4,34,472.98,204.62,16.97,23.823866,10x,1.425
28,5,294,545.05,133.79,16.34,22.939527,10x,1.425
29,5,122,102.38,207.44,14.66,20.570416,10x,1.425
30,5,27,110.09,327.01,17.92,25.157882,10x,1.425
31,4,27,495.59,321.55,14.37,20.165735,10x,1.425
32,3,71,665.91,735.18,18.92,26.559498,10x,1.425
33,4,114,502.69,573.29,19.86,27.870125,10x,1.425
34,3,261,714.26,636.81,19.97,28.025753,10x,1.425
35,3,84,250.55,565.07,15.15,21.261396,10x,1.425
36,2,108,422.77,286.11,17.21,24.147404,10x,1.425
37,3,242,735.42,614.25,19.48,27.345613,10x,1.425
38,4,256,575.71,706.21,15.65,21.967717,10x,1.425
39,4,299,280.67,288.27,16.95,23.788326,10x,1.425
40,1,167,250.92,725.86,20.49,28.753097,10x,1.425
41,5,85,715.60,417.61,19.85,27.865975,10x,1.425
42,4,257,648.05,446.80,17.06,23.949004,10x,1.425
43,2,202,686.09,397.71,15.09,21.180133,10x,1.425
44,4,91,117.98,839.67,20.64,28.970086,10x,1.425
45,3,69,509.53,194.27,20.63,28.960119,10x,1.425
46,3,199,453.71,591.52,14.61,20.503724,10x,1.425
47,2,263,256.30,632.31,15.20,21.329345,10x,1.425
48,1,11,222.43,363.28,15.98,22.430597,10x,1.425
49,1,59,149.88,126.81,21.28,29.869606,10x,1.425
50,2,210,127.83,287.04,19.51,27.381643,10x,1.425
