droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,259,465.23,357.59,15.24,21.387951,10x,1.425
2,2,137,421.04,616.91,14.55,20.422181,10x,1.425
3,4,264,450.89,259.62,18.15,25.469337,10x,1.425
4,5,227,674.75,271.94,14.70,20.629796,10x,1.425
5,1,3,567.82,868.31,17.96,25.200453,10x,1.425
6,2,26,567.09,184.18,17.70,24.841523,10x,1.425
7,1,164,646.44,724.62,20.86,29.279501,10x,1.425
8,4,210,324.83,798.72,19.93,27.968328,10x,1.425
9,5,201,144.89,722.24,17.85,25.056660,10x,1.425
10,5,184,167.89,384.25,14.78,20.740205,10x,1.425
11,1,278,665.06,253.56,15.88,22.291497,10x,1.425
12,4,112,478.23,104.50,16.16,22.680191,10x,1.425
13,5,210,716.22,176.32,15.17,21.288561,10x,1.425
14,5,269,708.64,584.47,18.23,25.587281,10x,1.425
15,3,262,560.06,213.14,14.28,20.035385,10x,1.425
16,5,23,685.29,383.86,17.51,24.579941,10x,1.425
17,2,85,688.37,524.19,20.92,29.363839,10x,1.425
18,2,209,661.56,102.31,18.57,26.069079,10x,1.425
19,5,67,483.40,724.79,20.53,28.812192,10x,1.425
20,4,87,150.70,602.63,21.18,29.733014,10x,1.425
21,1,205,357.53,805.08,17.16,24.089766,10x,1.425
22,1,263,551.63,893.14,17.35,24.355770,10x,1.425
23,1,174,424.89,554.40,16.71,23.451227,10x,1.425
24,3,280,351.85,358.92,14.78,20.743114,10x,1.425
25,4,35,395.13,720.55,18.22,25.566654,10x,1.425
26,3,241,431.79,369.00,14.42,20.234311,10x,1.425
27,3,214,307.54,737.15,16.64,23.356546,10x,1.425
28,5,180,391.82,110.59,17.53,24.597497,10x,1.425
29,5,225,564.01,190.48,20.64,28.974253,10x,1.425
30,1,232,235.59,371.81,21.19,29.741263,10x,1.425
31,1,164,337.99,211.64,20.38,28.607982,10x,1.425
32,3,53,712.64,529.40,15.90,22.320853,10x,1.425
33,1,287,627.31,271.92,14.46,20.293894,10x,1.425
34,3,128,449.98,428.35,15.04,21.108580,10x,1.425
35,5,8,137.22,224.60,15.34,21.533845,10x,1.425
36,1,297,676.35,683.84,16.69,23.427930,10x,1.425
37,2,260,640.72,442.83,14.85,20.842942,10x,1.425
38,3,251,173.83,875.17,19.22,26.982434,10x,1.425
39,4,223,473.31,199.77,19.60,27.505055,10x,1.425
40,2,177,328.60,540.45,14.62,20.514699,10x,1.425
41,2,182,770.61,264.89,15.74,22.089216,10x,1.425
42,1,225,523.81,208.58,16.65,23.367544,10x,1.425
43,1,117,226.38,551.85,19.01,26.674088,10x,1.425
44,3,259,295.56,368.81,17.71,24.852583,10x,1.425
45,2,266,284.32,248.42,20.90,29.331340,10x,1.425
46,4,169,433.49,548.09,16.60,23.302214,10x,1.425
47,4,158,378.06,895.80,15.44,21.674719,10x,1.425
48,2,131,514.98,173.55,16.03,22.493474,10x,1.425
49,1,87,790.11,382.39,20.18,28.323859,10x,1.425
50,3,109,561.72,323.58,17.87,25.086155,10x,1.425
