droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,240,602.10,160.15,19.89,27.919576,10x,1.425
2,2,248,333.48,730.73,19.73,27.685033,10x,1.425
3,2,50,265.61,297.02,20.98,29.450844,10x,1.425
4,2,290,325.72,886.64,20.35,28.561111,10x,1.425
5,3,162,208.05,546.70,17.18,24.107010,10x,1.425
6,4,8,305.23,114.01,14.87,20.867702,10x,1.425
7,2,206,189.43,675.45,17.14,24.054542,10x,1.425
8,3,243,728.12,719.43,14.61,20.499801,10x,1.425
9,5,48,682.16,403.63,19.30,27.094701,10x,1.425
10,5,246,469.44,605.65,15.26,21.415452,10x,1.425
11,2,254,355.44,159.67,15.56,21.838744,10x,1.425
12,2,93,534.13,245.55,16.35,22.944572,10x,1.425
13,2,140,552.66,346.23,20.04,28.127274,10x,1.425
14,5,142,168.17,392.72,19.40,27.234866,10x,1.425
15,1,147,136.19,479.66,17.63,24.741181,10x,1.425
16,3,37,554.41,429.00,18.84,26.445147,10x,1.425
17,1,163,467.55,656.66,20.95,29.398983,10x,1.425
18,5,120,661.67,691.45,20.88,29.309645,10x,1.425
19,2,226,495.98,685.76,18.41,25.834678,10x,1.425
20,5,213,598.12,528.09,21.28,29.865381,10x,1.425
21,5,273,418.79,198.23,21.06,29.554633,10x,1.425
22,3,24,555.33,134.54,21.02,29.497823,10x,1.425
23,1,105,276.69,295.59,16.15,22.661064,10x,1.425
24,4,166,362.06,660.54,16.43,23.061845,10x,1.425
25,5,23,677.65,224.26,17.47,24.518445,10x,1.425
26,1,29,219.65,507.60,16.60,23.299651,10x,1.425
27,3,85,613.11,190.12,20.61,28.926692,10x,1.425
28,1,267,448.37,670.91,19.61,27.528411,10x,1.425
29,4,96,443.07,474.27,20.73,29.088396,10x,1.425
30,5,36,606.18,324.94,14.85,20.843085,10x,1.425
31,2,11,628.61,395.36,17.68,24.820086,10x,1.425
32,1,146,744.53,836.69,16.09,22.579470,10x,1.425
33,5,294,797.42,129.78,14.71,20.650892,10x,1.425
34,3,262,252.57,390.51,20.33,28.531423,10x,1.425
35,3,12,677.09,331.74,16.77,23.542909,10x,1.425
36,5,164,693.69,266.85,20.27,28.450661,10x,1.425
37,1,35,450.38,304.06,16.36,22.963739,10x,1.425
38,1,199,649.57,500.12,14.56,20.442061,10x,1.425
39,4,261,772.70,347.26,17.50,24.560693,10x,1.425
40,5,212,653.29,652.78,15.25,21.405496,10x,1.425
41,3,172,211.41,125.65,16.32,22.903461,10x,1.425
42,1,228,382.31,115.89,14.36,20.161366,10x,1.425
43,5,144,176.59,780.29,19.85,27.854477,10x,1.425
44,3,174,262.61,614.20,16.15,22.664087,10x,1.425
45,1,134,455.62,189.68,18.37,25.780044,10x,1.425
46,1,204,115.11,827.51,20.00,28.066725,10x,1.425
47,5,190,504.58,864.88,21.17,29.713937,10x,1.425
48,2,258,452.60,292.59,17.76,24.928267,10x,1.425
49,2,176,692.48,704.23,15.04,21.103152,10x,1.425
50,4,258,244.54,831.23,15.03,21.097074,10x,1.425
