droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,172,272.04,243.78,18.53,26.006075,10x,1.425
2,5,23,552.08,197.56,20.23,28.386668,10x,1.425
3,4,159,170.59,287.53,17.21,24.160224,10x,1.425
4,4,252,478.90,431.60,20.42,28.665210,10x,1.425
5,1,140,504.07,283.30,20.73,29.093368,10x,1.425
6,4,176,386.90,206.43,16.37,22.981231,10x,1.425
7,2,264,245.62,122.00,18.60,26.103297,10x,1.425
8,2,24,601.46,787.29,17.65,24.771921,10x,1.425
9,5,152,542.88,196.25,21.21,29.774571,10x,1.425
10,2,69,466.58,449.48,15.86,22.252666,10x,1.425
11,3,20,260.15,251.72,19.38,27.204480,10x,1.425
12,2,196,712.09,673.17,14.52,20.377872,10x,1.425
13,3,47,182.71,317.57,16.63,23.338170,10x,1.425
14,1,170,724.98,449.94,14.88,20.879517,10x,1.425
15,4,264,151.67,605.95,19.50,27.374016,10x,1.425
16,5,12,178.26,831.65,15.66,21.982340,10x,1.425
17,4,235,574.62,348.59,20.85,29.256693,10x,1.425
18,4,34,766.14,867.48,15.20,21.337670,10x,1.425
19,2,159,361.33,222.77,16.53,23.198290,10x,1.425
20,1,180,512.42,497.60,16.14,22.645871,10x,1.425
21,3,105,419.11,512.26,20.39,28.612034,10x,1.425
22,1,294,366.64,630.93,17.98,25.236370,10x,1.425
23,1,202,427.08,704.48,17.06,23.946030,10x,1.425
24,5,21,402.76,621.54,15.86,22.262785,10x,1.425
25,4,134,796.21,289.74,19.90,27.933867,10x,1.425
26,4,130,339.65,289.96,18.26,25.627289,10x,1.425
27,2,109,581.81,250.37,15.46,21.700877,10x,1.425
28,5,53,247.40,814.22,16.57,23.262582,10x,1.425
29,5,178,355.70,292.54,18.55,26.041704,10x,1.425
30,4,244,767.87,118.02,15.06,21.139899,10x,1.425
31,5,67,698.74,864.11,20.87,29.296395,10x,1.425
32,5,69,148.63,281.77,15.88,22.290085,10x,1.425
33,5,14,697.89,743.55,21.14,29.671718,10x,1.425
34,2,285,561.20,256.14,18.70,26.242687,10x,1.425
35,2,77,643.15,657.51,15.77,22.134283,10x,1.425
36,1,227,339.57,368.01,19.98,28.041163,10x,1.425
37,2,88,600.40,616.38,14.77,20.723751,10x,1.425
38,3,71,553.15,734.00,20.09,28.198033,10x,1.425
39,3,109,411.81,888.77,19.46,27.306350,10x,1.425
40,1,109,183.69,116.30,14.66,20.575507,10x,1.425
41,3,202,403.89,570.23,17.07,23.953992,10x,1.425
42,5,16,325.60,738.79,15.43,21.662992,10x,1.425
43,1,200,672.86,358.60,21.21,29.765941,10x,1.425
44,1,237,586.49,857.70,14.51,20.365213,10x,1.425
45,2,212,141.05,307.15,18.31,25.701660,10x,1.425
46,1,58,680.63,514.89,16.51,23.178870,10x,1.425
47,5,83,390.23,758.66,17.60,24.700142,10x,1.425
48,1,82,521.57,385.44,20.75,29.117182,10x,1.425
49,2,164,686.75,654.86,16.00,22.451671,10x,1.425
50,1,237,661.68,702.03,20.78,29.166470,10x,1.425
