droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,127,714.17,540.97,15.42,21.644818,10x,1.425
2,2,47,306.64,551.57,17.67,24.805673,10x,1.425
3,2,53,760.16,538.05,19.92,27.952562,10x,1.425
4,3,133,262.03,765.93,16.95,23.790726,10x,1.425
5,3,198,705.24,378.23,14.97,21.011571,10x,1.425
6,4,271,710.83,537.45,19.34,27.150841,10x,1.425
7,2,270,621.18,897.33,17.27,24.237045,10x,1.425
8,2,48,728.59,766.70,20.34,28.540458,10x,1.425
9,3,68,678.02,229.80,21.17,29.712978,10x,1.425
10,5,156,761.06,298.72,14.76,20.710592,10x,1.425
11,1,90,544.62,686.49,18.06,25.353292,10x,1.425
12,3,224,346.63,404.28,20.46,28.713713,10x,1.425
13,5,102,575.48,735.89,17.76,24.928337,10x,1.425
14,2,205,774.98,463.95,14.67,20.593224,10x,1.425
15,4,265,693.14,724.73,14.43,20.254836,10x,1.425
16,5,106,270.86,592.46,15.81,22.187900,10x,1.425
17,4,7,427.96,798.26,15.15,21.262884,10x,1.425
18,2,180,671.14,140.21,18.69,26.225783,10x,1.425
19,2,11,386.12,486.94,15.25,21.399641,10x,1.425
20,1,82,224.63,448.35,16.54,23.213607,10x,1.425
21,4,155,358.89,567.68,15.58,21.859855,10x,1.425
22,1,181,382.34,160.92,16.96,23.810434,10x,1.425
23,2,163,755.81,877.60,20.79,29.182698,10x,1.425
24,4,14,404.86,143.77,19.31,27.096732,10x,1.425
25,3,104,450.43,103.24,19.78,27.758514,10x,1.425
26,2,96,412.36,609.88,15.22,21.355546,10x,1.425
27,5,266,679.37,114.05,18.72,26.271753,10x,1.425
28,5,118,658.12,641.01,20.63,28.954877,10x,1.425
29,4,138,767.34,713.84,14.70,20.624587,10x,1.425
30,1,284,248.85,748.02,17.95,25.187537,10x,1.425
31,5,123,226.62,228.42,16.27,22.830247,10x,1.425
32,2,226,157.61,202.35,16.31,22.884594,10x,1.425
33,3,253,656.98,207.21,21.23,29.790609,10x,1.425
34,4,260,262.45,561.80,18.29,25.667793,10x,1.425
35,5,230,139.27,448.44,17.36,24.359989,10x,1.425
36,3,237,208.36,299.01,19.74,27.700545,10x,1.425
37,2,129,578.85,487.84,20.15,28.285083,10x,1.425
38,3,272,299.21,843.55,15.13,21.239586,10x,1.425
39,1,202,612.29,552.81,20.26,28.439824,10x,1.425
40,4,101,620.62,748.00,14.48,20.329472,10x,1.425
41,1,125,572.30,665.27,17.66,24.792561,10x,1.425
42,1,268,612.22,604.58,14.34,20.119343,10x,1.425
43,2,62,243.77,555.11,19.45,27.302440,10x,1.425
44,3,208,438.34,376.03,20.68,29.021536,10x,1.425
45,5,119,518.61,416.52,20.60,28.916949,10x,1.425
46,1,288,472.68,808.50,20.66,28.993806,10x,1.425
47,3,167,679.80,319.73,14.68,20.607431,10x,1.425
48,1,215,106.76,693.62,16.83,23.615265,10x,1.425
49,4,120,787.09,511.95,14.61,20.504301,10x,1.425
50,1,215,227.71,356.04,17.14,24.052715,10x,1.425
