droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,25,302.04,816.64,17.22,24.161956,10x,1.425
2,3,144,689.56,313.41,17.99,25.246805,10x,1.425
3,5,111,393.30,254.84,16.00,22.462189,10x,1.425
4,5,221,109.38,421.99,21.28,29.870084,10x,1.425
5,2,277,370.67,382.70,19.68,27.615780,10x,1.425
6,3,154,738.52,570.67,17.22,24.162588,10x,1.425
7,4,223,232.83,425.99,19.73,27.688172,10x,1.425
8,5,216,548.41,384.32,14.78,20.746029,10x,1.425
9,1,210,427.31,422.40,18.75,26.315753,10x,1.425
10,3,298,150.06,366.14,16.01,22.473797,10x,1.425
11,3,167,197.03,256.88,21.22,29.787161,10x,1.425
12,5,120,504.38,254.53,14.57,20.453035,10x,1.425
13,3,50,228.94,265.73,14.83,20.811340,10x,1.425
14,3,282,108.94,656.45,20.50,28.773352,10x,1.425
15,1,161,381.47,871.27,18.54,26.016223,10x,1.425
16,5,230,655.18,142.09,16.11,22.606939,10x,1.425
17,5,64,349.30,471.44,16.72,23.467957,10x,1.425
18,3,161,312.68,753.19,16.67,23.391061,10x,1.425
19,3,268,421.70,258.56,18.89,26.508207,10x,1.425
20,5,236,741.11,410.46,15.73,22.083392,10x,1.425
21,4,81,717.97,555.35,19.30,27.089064,10x,1.425
22,5,266,339.69,653.43,17.79,24.966680,10x,1.425
23,5,127,208.48,817.91,19.17,26.910729,10x,1.425
24,5,279,135.71,237.13,18.25,25.610804,10x,1.425
25,3,104,759.27,442.63,15.13,21.228166,10x,1.425
26,5,161,174.29,445.53,14.95,20.989105,10x,1.425
27,4,76,305.58,425.29,19.61,27.520051,10x,1.425
28,2,114,108.90,160.30,18.45,25.901262,10x,1.425
29,2,246,432.63,260.53,19.36,27.168603,10x,1.425
30,5,22,405.14,157.18,16.79,23.568137,10x,1.425
31,3,77,230.40,302.65,14.48,20.321627,10x,1.425
32,4,202,128.00,544.63,20.41,28.647230,10x,1.425
33,3,48,534.03,674.09,17.41,24.432489,10x,1.425
34,1,133,138.78,366.29,16.28,22.842959,10x,1.425
35,3,248,151.71,410.74,16.92,23.752771,10x,1.425
36,2,19,777.87,354.02,15.38,21.580203,10x,1.425
37,3,132,673.84,328.05,15.78,22.148683,10x,1.425
38,4,87,385.97,563.18,15.43,21.657319,10x,1.425
39,4,112,129.63,345.80,18.85,26.457043,10x,1.425
40,2,284,598.72,320.86,15.01,21.064702,10x,1.425
41,2,279,322.39,310.31,15.41,21.627861,10x,1.425
42,4,97,380.10,622.59,20.63,28.954833,10x,1.425
43,3,271,320.64,338.31,15.25,21.400609,10x,1.425
44,2,274,338.42,500.43,16.80,23.579263,10x,1.425
45,1,297,610.09,761.64,16.19,22.729344,10x,1.425
46,1,134,203.91,710.71,14.48,20.324865,10x,1.425
47,1,46,284.38,472.10,18.15,25.480142,10x,1.425
48,2,100,431.58,823.89,18.11,25.414997,10x,1.425
49,5,221,305.66,821.26,14.69,20.615295,10x,1.425
50,2,117,258.88,252.65,20.40,28.628364,10x,1.425
