droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,5,31,209.62,236.22,17.63,24.741787,10x,1.425
2,3,163,432.03,169.91,19.72,27.681487,10x,1.425
3,1,141,429.64,359.99,19.43,27.270413,10x,1.425
4,5,54,682.96,415.98,19.92,27.959878,10x,1.425
5,1,249,701.42,834.00,15.70,22.038936,10x,1.425
6,3,156,795.31,487.75,20.46,28.713932,10x,1.425
7,3,235,307.05,563.69,19.89,27.913816,10x,1.425
8,4,135,745.80,437.20,18.29,25.672937,10x,1.425
9,2,190,571.98,445.80,15.15,21.266733,10x,1.425
10,3,152,364.73,769.45,15.37,21.575869,10x,1.425
11,3,255,565.93,721.12,18.14,25.460738,10x,1.425
12,1,175,167.87,851.75,16.59,23.284688,10x,1.425
13,1,5,209.04,445.69,21.28,29.864126,10x,1.425
14,4,279,470.41,211.92,16.42,23.041089,10x,1.425
15,2,284,322.81,655.13,16.51,23.172097,10x,1.425
16,4,106,297.43,299.72,17.66,24.792132,10x,1.425
17,3,105,743.12,577.16,15.83,22.212443,10x,1.425
18,5,192,236.50,249.70,20.21,28.367497,10x,1.425
19,4,275,510.04,888.28,17.38,24.387181,10x,1.425
20,2,243,681.58,261.20,20.06,28.150285,10x,1.425
21,3,222,429.27,668.69,16.34,22.940333,10x,1.425
22,5,76,486.51,479.47,17.50,24.566659,10x,1.425
23,2,219,614.95,673.00,14.59,20.471644,10x,1.425
24,2,269,597.34,538.60,16.63,23.338717,10x,1.425
25,1,114,424.48,735.18,15.52,21.779971,10x,1.425
26,3,134,218.15,357.82,15.06,21.138240,10x,1.425
27,2,264,532.75,794.05,18.24,25.593165,10x,1.425
28,2,118,771.02,440.59,21.34,29.953519,10x,1.425
29,4,256,260.88,885.04,18.37,25.786464,10x,1.425
30,5,30,572.85,683.37,20.84,29.250008,10x,1.425
31,5,180,598.50,685.62,16.76,23.521997,10x,1.425
32,5,234,788.62,299.54,19.13,26.845804,10x,1.425
33,4,3,789.31,764.58,15.71,22.042700,10x,1.425
34,2,125,235.30,384.18,16.43,23.057496,10x,1.425
35,4,151,336.06,348.97,20.46,28.718544,10x,1.425
36,2,190,388.92,496.95,17.13,24.037967,10x,1.425
37,5,34,316.11,100.82,17.47,24.514499,10x,1.425
38,2,25,699.27,584.13,17.54,24.610963,10x,1.425
39,3,89,327.56,255.93,14.32,20.096373,10x,1.425
40,3,275,339.97,337.17,16.14,22.650510,10x,1.425
41,2,88,287.10,794.25,19.46,27.307623,10x,1.425
42,2,285,743.02,490.40,15.27,21.429617,10x,1.425
43,5,103,209.93,828.40,18.35,25.751541,10x,1.425
44,5,152,405.70,237.01,15.31,21.486885,10x,1.425
45,4,58,326.11,691.57,20.10,28.204547,10x,1.425
46,3,104,418.70,751.09,17.14,24.053671,10x,1.425
47,1,272,104.64,278.76,21.04,29.535018,10x,1.425
48,3,152,384.14,861.94,17.94,25.179478,10x,1.425
49,5,100,466.66,687.43,20.57,28.874659,10x,1.425
50,4,25,666.81,321.14,18.94,26.584021,10x,1.425
