droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,8,366.31,137.45,15.56,21.840063,10x,1.425
2,2,191,412.65,462.78,19.20,26.951315,10x,1.425
3,1,100,154.63,602.58,19.32,27.110389,10x,1.425
4,4,240,132.67,231.98,19.82,27.815588,10x,1.425
5,2,66,330.52,335.21,16.16,22.682526,10x,1.425
6,1,81,575.52,462.44,14.50,20.354597,10x,1.425
7,1,53,626.16,488.97,17.36,24.371346,10x,1.425
8,5,36,163.24,391.93,20.35,28.563391,10x,1.425
9,2,149,384.38,709.91,18.90,26.532916,10x,1.425
10,5,66,113.19,484.18,17.47,24.522817,10x,1.425
11,3,175,364.25,319.58,20.66,28.995758,10x,1.425
12,5,24,280.95,192.82,18.06,25.341141,10x,1.425
13,4,242,426.29,619.69,20.37,28.592816,10x,1.425
14,3,242,610.77,361.85,20.44,28.693496,10x,1.425
15,5,185,509.53,388.32,14.99,21.037302,10x,1.425
16,3,52,328.17,824.02,15.59,21.880507,10x,1.425
17,4,287,397.83,411.90,20.36,28.575421,10x,1.425
18,1,222,749.22,316.37,14.95,20.983710,10x,1.425
19,2,161,720.95,189.38,14.71,20.647580,10x,1.425
20,2,3,799.91,442.54,19.54,27.431313,10x,1.425
21,3,101,769.34,762.72,14.45,20.280197,10x,1.425
22,4,7,617.79,401.94,19.82,27.816292,10x,1.425
23,1,5,121.29,472.02,18.12,25.431738,10x,1.425
24,1,296,623.17,706.25,14.35,20.146154,10x,1.425
25,2,124,130.87,756.02,19.93,27.969017,10x,1.425
26,2,268,560.40,875.69,18.31,25.695106,10x,1.425
27,2,74,773.83,205.03,20.04,28.119930,10x,1.425
28,2,166,137.95,458.53,16.04,22.508837,10x,1.425
29,4,209,221.76,804.49,17.89,25.102136,10x,1.425
30,3,93,227.18,291.27,14.84,20.826680,10x,1.425
31,4,284,111.00,458.75,16.43,23.057300,10x,1.425
32,4,153,592.66,791.51,18.24,25.600701,10x,1.425
33,2,259,645.63,206.35,18.89,26.515428,10x,1.425
34,2,152,293.34,154.22,14.88,20.878873,10x,1.425
35,2,293,776.58,716.84,16.60,23.303772,10x,1.425
36,5,197,624.50,562.02,14.97,21.010714,10x,1.425
37,2,138,170.52,218.03,17.44,24.471708,10x,1.425
38,1,146,115.93,131.86,17.38,24.390671,10x,1.425
39,1,42,395.01,475.80,21.27,29.852612,10x,1.425
40,5,8,423.05,394.48,20.98,29.438715,10x,1.425
41,5,104,101.11,302.16,20.27,28.445025,10x,1.425
42,2,190,220.26,562.28,14.91,20.924898,10x,1.425
43,2,50,523.25,796.46,16.15,22.667146,10x,1.425
44,5,270,657.12,152.61,21.19,29.746343,10x,1.425
45,5,249,514.55,398.79,20.60,28.909701,10x,1.425
46,5,57,150.43,385.96,21.33,29.943418,10x,1.425
47,4,144,677.32,529.52,17.92,25.150518,10x,1.425
48,4,147,220.47,251.35,16.44,23.067889,10x,1.425
49,2,87,714.43,408.13,16.00,22.460981,10x,1.425
50,3,207,282.28,305.68,19.76,27.739048,10x,1.425
