droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,77,326.10,857.53,15.54,21.816871,10x,1.425
2,2,277,654.26,159.04,15.82,22.197998,10x,1.425
3,5,171,491.88,175.95,20.83,29.230056,10x,1.425
4,4,220,261.79,225.62,20.87,29.284303,10x,1.425
5,5,20,115.34,304.81,20.66,28.992449,10x,1.425
6,2,83,710.50,485.74,15.51,21.764474,10x,1.425
7,3,109,165.34,113.67,20.65,28.978802,10x,1.425
8,3,223,641.74,451.04,15.11,21.207623,10x,1.425
9,4,88,247.32,337.98,15.65,21.966855,10x,1.425
10,4,42,611.30,485.89,21.23,29.789749,10x,1.425
11,5,269,253.86,792.85,20.35,28.556863,10x,1.425
12,4,37,376.90,617.97,15.91,22.333384,10x,1.425
13,2,46,703.29,235.07,19.29,27.069178,10x,1.425
14,3,100,283.03,583.58,20.78,29.160583,10x,1.425
15,3,90,754.35,769.69,20.12,28.234200,10x,1.425
16,1,263,269.04,423.05,21.07,29.570989,10x,1.425
17,4,93,294.30,325.73,16.79,23.564839,10x,1.425
18,5,157,147.62,194.98,19.08,26.775737,10x,1.425
19,1,6,793.00,829.25,15.82,22.203333,10x,1.425
20,4,152,676.01,807.00,15.09,21.171990,10x,1.425
21,3,127,201.42,333.84,16.97,23.819010,10x,1.425
22,5,258,382.47,558.29,17.52,24.591438,10x,1.425
23,4,292,420.46,109.58,16.45,23.091120,10x,1.425
24,5,89,787.76,262.57,19.18,26.917408,10x,1.425
25,2,170,304.93,127.47,14.72,20.652919,10x,1.425
26,5,218,138.68,567.40,16.47,23.113847,10x,1.425
27,1,45,579.60,655.15,19.63,27.556916,10x,1.425
28,3,241,580.43,795.66,17.12,24.029126,10x,1.425
29,1,194,504.71,424.24,14.87,20.867373,10x,1.425
30,5,129,682.06,251.07,14.26,20.019192,10x,1.425
31,3,23,122.13,206.43,19.29,27.078046,10x,1.425
32,1,124,697.47,500.38,15.83,22.214804,10x,1.425
33,3,240,259.74,550.23,14.75,20.707364,10x,1.425
34,3,161,233.72,504.17,15.14,21.244871,10x,1.425
35,2,295,307.34,327.23,21.03,29.515774,10x,1.425
36,4,141,730.28,531.06,18.62,26.135720,10x,1.425
37,2,172,185.62,496.18,17.73,24.886291,10x,1.425
38,1,217,541.00,550.56,19.98,28.036144,10x,1.425
39,2,14,366.24,267.42,15.25,21.405921,10x,1.425
40,4,243,735.90,294.36,18.43,25.870256,10x,1.425
41,5,215,161.71,578.74,17.79,24.975073,10x,1.425
42,4,117,483.51,549.36,19.90,27.926437,10x,1.425
43,3,268,499.97,265.50,15.36,21.555411,10x,1.425
44,2,284,757.94,822.57,21.27,29.853590,10x,1.425
45,5,37,180.24,584.25,17.78,24.956403,10x,1.425
46,3,34,235.76,364.04,20.67,29.005391,10x,1.425
47,3,38,570.26,690.69,20.41,28.647056,10x,1.425
48,3,114,618.46,336.59,14.57,20.444477,10x,1.425
49,1,35,469.91,380.17,18.43,25.870516,10x,1.425
50,4,48,145.31,287.58,17.27,24.245430,10x,1.425
