droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,175,423.29,530.47,16.13,22.639924,10x,1.425
2,1,198,518.11,421.78,18.76,26.328826,10x,1.425
3,3,251,457.36,238.04,17.14,24.050016,10x,1.425
4,4,257,625.83,170.01,18.08,25.369693,10x,1.425
5,5,187,471.84,304.54,15.29,21.464108,10x,1.425
6,2,1,368.19,813.66,20.83,29.235271,10x,1.425
7,1,28,484.40,432.95,18.46,25.910892,10x,1.425
8,3,149,785.07,147.59,19.07,26.769737,10x,1.425
9,4,1,162.76,260.85,16.95,23.785292,10x,1.425
10,5,28,629.51,578.99,17.63,24.741333,10x,1.425
11,5,222,348.66,296.17,16.68,23.416777,10x,1.425
12,2,236,533.83,492.36,14.50,20.344513,10x,1.425
13,4,139,578.06,110.98,15.17,21.285015,10x,1.425
14,5,118,418.96,823.97,16.21,22.746231,10x,1.425
15,1,139,238.42,152.54,20.71,29.064377,10x,1.425
16,5,140,195.63,847.64,18.98,26.643753,10x,1.425
17,3,26,425.53,459.81,16.29,22.861596,10x,1.425
18,4,101,164.90,255.30,19.91,27.950689,10x,1.425
19,4,60,784.44,570.97,19.95,27.997746,10x,1.425
20,2,76,710.94,758.72,19.50,27.361926,10x,1.425
21,1,146,645.91,743.47,19.06,26.751538,10x,1.425
22,2,215,676.39,501.88,14.73,20.676219,10x,1.425
23,1,269,321.79,787.61,18.61,26.115665,10x,1.425
24,1,188,150.81,620.16,15.08,21.165238,10x,1.425
25,3,227,317.90,477.86,20.07,28.172301,10x,1.425
26,4,145,562.98,475.47,20.27,28.448022,10x,1.425
27,2,225,263.17,640.82,18.68,26.221247,10x,1.425
28,4,11,526.96,867.32,20.43,28.678099,10x,1.425
29,5,204,326.05,372.16,20.33,28.535567,10x,1.425
30,3,24,789.73,530.88,17.10,23.999909,10x,1.425
31,2,260,245.47,583.70,15.76,22.112979,10x,1.425
32,4,226,511.65,530.57,20.39,28.619833,10x,1.425
33,4,229,469.49,419.83,20.30,28.485806,10x,1.425
34,1,195,710.02,650.16,15.80,22.182221,10x,1.425
35,4,153,471.21,336.60,15.84,22.236896,10x,1.425
36,2,39,325.65,677.16,15.74,22.090694,10x,1.425
37,4,150,103.51,370.90,14.60,20.489297,10x,1.425
38,3,113,546.12,468.71,14.59,20.480459,10x,1.425
39,4,179,275.95,701.38,18.75,26.320775,10x,1.425
40,2,234,247.78,832.06,16.48,23.130117,10x,1.425
41,5,229,684.72,519.62,15.19,21.317623,10x,1.425
42,2,269,702.06,457.66,16.29,22.856928,10x,1.425
43,1,220,146.00,279.52,21.08,29.584729,10x,1.425
44,3,167,194.82,870.57,16.77,23.538545,10x,1.425
45,2,217,716.45,663.47,19.87,27.889406,10x,1.425
46,5,290,665.97,545.61,20.32,28.522698,10x,1.425
47,4,163,690.78,503.98,14.82,20.797222,10x,1.425
48,2,289,630.52,494.76,18.34,25.736292,10x,1.425
49,5,195,745.70,633.36,16.25,22.804084,10x,1.425
50,3,239,709.35,413.80,17.66,24.783557,10x,1.425
