droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,54,456.59,500.88,17.31,24.295679,10x,1.425
2,1,243,280.25,582.97,20.15,28.287109,10x,1.425
3,5,172,261.48,105.39,20.79,29.185605,10x,1.425
4,3,184,155.18,245.73,21.37,29.986355,10x,1.425
5,1,200,235.03,195.44,18.29,25.665604,10x,1.425
6,5,102,785.11,343.17,15.65,21.959066,10x,1.425
7,4,135,598.05,673.37,21.09,29.597878,10x,1.425
8,4,187,376.93,880.72,18.99,26.656899,10x,1.425
9,1,184,112.40,735.14,14.25,20.006775,10x,1.425
10,5,61,385.61,643.80,14.36,20.153111,10x,1.425
11,4,203,338.44,687.29,16.17,22.701510,10x,1.425
12,3,38,628.78,822.11,19.99,28.059303,10x,1.425
13,5,7,532.16,795.83,14.58,20.457289,10x,1.425
14,3,291,438.79,406.49,14.66,20.576048,10x,1.425
15,4,65,318.29,697.49,15.49,21.741034,10x,1.425
16,3,165,695.06,492.60,15.40,21.616735,10x,1.425
17,1,46,522.24,274.64,15.10,21.193732,10x,1.425
18,3,295,595.91,682.26,19.89,27.921585,10x,1.425
19,1,99,733.13,364.03,17.83,25.018547,10x,1.425
20,5,9,729.44,765.00,18.83,26.433162,10x,1.425
21,1,47,292.49,272.35,16.06,22.537136,10x,1.425
22,5,147,562.73,532.82,18.50,25.964490,10x,1.425
23,1,277,763.12,219.91,15.07,21.148785,10x,1.425
24,4,76,272.79,207.05,16.56,23.242688,10x,1.425
25,3,223,129.43,147.13,20.66,29.001648,10x,1.425
26,1,29,208.10,662.12,19.73,27.695644,10x,1.425
27,4,99,221.29,359.16,20.13,28.250252,10x,1.425
28,5,189,128.55,727.99,18.77,26.338975,10x,1.425
29,5,55,549.76,152.86,18.29,25.668903,10x,1.425
30,4,237,634.23,350.86,15.46,21.700839,10x,1.425
31,1,5,662.84,711.39,15.68,22.004430,10x,1.425
32,1,34,214.27,352.68,18.35,25.754415,10x,1.425
33,1,221,423.82,723.99,14.80,20.765167,10x,1.425
34,3,244,760.35,626.81,21.05,29.550821,10x,1.425
35,4,295,245.39,855.87,17.84,25.042233,10x,1.425
36,4,10,253.65,855.73,17.42,24.452868,10x,1.425
37,1,254,156.33,451.29,19.59,27.494719,10x,1.425
38,2,56,257.65,872.84,17.65,24.774632,10x,1.425
39,1,13,758.61,477.51,15.72,22.062133,10x,1.425
40,3,269,649.03,231.21,14.38,20.175613,10x,1.425
41,4,266,167.32,296.97,21.35,29.969411,10x,1.425
42,4,28,360.12,525.60,17.27,24.234674,10x,1.425
43,2,262,480.70,680.39,19.33,27.125327,10x,1.425
44,3,97,571.31,451.04,14.30,20.075844,10x,1.425
45,2,239,414.83,475.06,19.09,26.794564,10x,1.425
46,5,257,150.51,569.59,21.32,29.929385,10x,1.425
47,1,67,628.57,430.02,15.65,21.970250,10x,1.425
48,5,250,337.49,151.11,19.70,27.644700,10x,1.425
49,2,149,381.23,214.56,18.97,26.627391,10x,1.425
50,1,225,517.39,735.59,14.67,20.583464,10x,1.425
