droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,5,568.26,426.43,10.46,14.683433,10x,1.425
2,3,74,287.04,417.47,10.26,14.400183,10x,1.425
3,2,257,373.47,262.87,8.36,11.726930,10x,1.425
4,2,292,736.05,536.10,10.65,14.953668,10x,1.425
5,1,20,330.98,170.66,8.65,12.142305,10x,1.425
6,4,1,798.12,127.93,9.49,13.314709,10x,1.425
7,3,155,326.01,119.76,10.35,14.521166,10x,1.425
8,3,139,484.29,129.15,9.11,12.784305,10x,1.425
9,3,131,575.10,774.74,8.04,11.280721,10x,1.425
10,1,271,641.36,711.66,8.14,11.427150,10x,1.425
11,5,155,259.40,436.50,9.49,13.319699,10x,1.425
12,1,22,236.53,292.49,9.91,13.908690,10x,1.425
13,3,78,147.48,324.56,8.43,11.836959,10x,1.425
14,5,75,603.71,847.19,9.81,13.763543,10x,1.425
15,1,93,553.40,631.98,9.15,12.840240,10x,1.425
16,4,153,598.35,471.26,10.42,14.629913,10x,1.425
17,3,249,678.28,409.30,10.21,14.332366,10x,1.425
18,2,153,366.62,862.10,9.25,12.976838,10x,1.425
19,1,184,317.91,688.41,9.47,13.298099,10x,1.425
20,5,108,347.30,755.82,7.72,10.835883,10x,1.425
21,5,77,266.86,629.20,9.70,13.618055,10x,1.425
22,5,212,706.93,868.92,7.94,11.148533,10x,1.425
23,3,21,292.90,217.77,10.04,14.085739,10x,1.425
24,3,87,475.67,822.83,10.45,14.671353,10x,1.425
25,4,136,388.56,454.97,7.76,10.895199,10x,1.425
26,4,64,584.47,151.07,8.56,12.007103,10x,1.425
27,3,61,349.57,721.47,8.64,12.125100,10x,1.425
28,3,231,209.90,899.22,9.77,13.715047,10x,1.425
29,2,107,632.76,330.21,10.18,14.293569,10x,1.425
30,4,112,764.07,356.78,10.13,14.211942,10x,1.425
31,5,294,728.82,817.60,7.39,10.378887,10x,1.425
32,5,139,787.92,581.48,7.45,10.461450,10x,1.425
33,2,97,687.43,749.04,8.52,11.952532,10x,1.425
34,3,191,481.15,418.33,8.79,12.337805,10x,1.425
35,5,128,696.11,618.78,8.00,11.221743,10x,1.425
36,1,113,654.58,405.58,7.17,10.057301,10x,1.425
37,3,161,494.10,584.65,8.09,11.355813,10x,1.425
38,1,177,148.38,516.90,10.15,14.245170,10x,1.425
39,3,16,216.46,728.94,7.34,10.297023,10x,1.425
40,2,290,484.93,437.44,7.35,10.314546,10x,1.425
41,5,244,193.43,647.81,9.73,13.662763,10x,1.425
42,1,170,265.82,469.45,8.47,11.888139,10x,1.425
43,3,275,150.78,866.34,8.45,11.854029,10x,1.425
44,5,133,626.66,572.99,8.47,11.889256,10x,1.425
45,5,219,693.86,663.06,9.22,12.939644,10x,1.425
46,2,115,611.37,737.79,9.07,12.724687,10x,1.425
47,5,254,498.76,417.18,7.65,10.737619,10x,1.425
48,4,45,386.44,491.26,9.58,13.446388,10x,1.425
49,5,271,581.43,240.69,10.51,14.754960,10x,1.425
50,2,236,199.30,828.05,9.54,13.393998,10x,1.425
