droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,226,685.69,497.73,17.67,24.798053,10x,1.425
2,4,178,785.02,197.83,17.27,24.244295,10x,1.425
3,1,203,601.74,564.23,21.24,29.808625,10x,1.425
4,2,273,475.69,375.79,16.44,23.077566,10x,1.425
5,2,245,526.34,405.98,16.44,23.069036,10x,1.425
6,1,209,786.76,465.79,16.19,22.728253,10x,1.425
7,4,93,770.76,872.68,19.56,27.447554,10x,1.425
8,1,31,495.24,190.13,17.26,24.230466,10x,1.425
9,2,38,350.03,409.26,19.63,27.557584,10x,1.425
10,3,232,380.62,789.90,15.82,22.203448,10x,1.425
11,1,208,266.08,133.93,18.12,25.425544,10x,1.425
12,2,260,471.49,494.41,18.75,26.321311,10x,1.425
13,4,249,714.46,350.17,16.52,23.192496,10x,1.425
14,1,126,385.41,550.47,19.82,27.811093,10x,1.425
15,1,253,557.61,369.83,20.22,28.382397,10x,1.425
16,2,139,236.67,842.08,15.45,21.681461,10x,1.425
17,4,154,207.05,498.33,17.09,23.979906,10x,1.425
18,3,212,102.13,443.70,16.88,23.694197,10x,1.425
19,3,248,518.17,548.03,20.24,28.411440,10x,1.425
20,1,79,454.74,104.24,20.14,28.264181,10x,1.425
21,5,2,466.61,439.56,20.04,28.130128,10x,1.425
22,4,132,273.31,181.79,16.34,22.933271,10x,1.425
23,2,160,598.76,314.41,18.82,26.408485,10x,1.425
24,4,235,418.84,242.17,14.64,20.548658,10x,1.425
25,5,142,527.05,603.55,14.66,20.574298,10x,1.425
26,1,144,549.79,639.99,15.09,21.180471,10x,1.425
27,4,259,166.78,665.08,17.72,24.865197,10x,1.425
28,3,103,231.56,741.79,19.16,26.894273,10x,1.425
29,1,299,348.02,872.73,20.45,28.697371,10x,1.425
30,4,42,272.97,770.01,14.79,20.759449,10x,1.425
31,5,48,503.34,857.21,18.45,25.899649,10x,1.425
32,2,211,496.85,554.77,16.24,22.790600,10x,1.425
33,1,134,646.72,852.59,18.16,25.489478,10x,1.425
34,5,32,201.30,329.16,14.93,20.951846,10x,1.425
35,3,119,275.22,226.60,15.07,21.148571,10x,1.425
36,3,41,727.03,497.65,17.10,23.996354,10x,1.425
37,1,215,280.37,138.23,14.48,20.321777,10x,1.425
38,4,245,574.00,367.40,16.17,22.699029,10x,1.425
39,5,168,581.22,337.92,16.08,22.567443,10x,1.425
40,1,163,591.29,771.96,21.09,29.604505,10x,1.425
41,4,31,656.34,280.73,16.55,23.231327,10x,1.425
42,2,168,241.09,581.89,16.60,23.293764,10x,1.425
43,2,18,510.17,813.65,19.57,27.460213,10x,1.425
44,1,61,135.09,358.28,20.31,28.504596,10x,1.425
45,1,269,345.67,865.84,18.46,25.910894,10x,1.425
46,1,13,599.35,193.03,14.44,20.260794,10x,1.425
47,5,67,321.08,160.67,20.26,28.433775,10x,1.425
48,1,113,684.26,501.39,19.50,27.371040,10x,1.425
49,3,206,548.96,482.52,17.91,25.131506,10x,1.425
50,4,152,511.93,655.35,20.22,28.385883,10x,1.425
