droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,251,597.96,306.34,18.83,26.425731,10x,1.425
2,1,193,392.83,737.46,19.55,27.435607,10x,1.425
3,1,83,122.19,154.71,15.94,22.371518,10x,1.425
4,2,174,402.54,340.19,19.49,27.357168,10x,1.425
5,5,199,155.37,286.43,14.60,20.491869,10x,1.425
6,3,123,728.20,485.94,16.90,23.713021,10x,1.425
7,2,130,447.83,235.70,17.05,23.928367,10x,1.425
8,4,39,797.01,256.28,16.28,22.855502,10x,1.425
9,4,145,492.54,705.34,15.00,21.053242,10x,1.425
10,4,78,292.78,895.69,14.46,20.299394,10x,1.425
11,4,17,416.72,827.99,14.88,20.878819,10x,1.425
12,3,96,648.32,389.15,19.84,27.851650,10x,1.425
13,1,95,416.52,392.75,19.99,28.056378,10x,1.425
14,2,36,588.62,321.37,18.50,25.960700,10x,1.425
15,2,246,643.72,362.86,19.52,27.393825,10x,1.425
16,2,142,106.50,701.92,20.98,29.441397,10x,1.425
17,5,224,613.33,849.14,17.02,23.888662,10x,1.425
18,4,188,127.13,277.26,15.51,21.766852,10x,1.425
19,2,233,694.03,112.96,20.65,28.986906,10x,1.425
20,4,103,205.95,427.23,17.46,24.498456,10x,1.425
21,1,133,790.28,540.70,15.96,22.394749,10x,1.425
22,2,129,217.89,149.51,14.77,20.732468,10x,1.425
23,1,147,184.35,879.61,16.18,22.706829,10x,1.425
24,5,140,414.12,384.65,14.48,20.320940,10x,1.425
25,3,117,137.29,839.75,18.54,26.018572,10x,1.425
26,1,299,213.06,122.86,15.48,21.724051,10x,1.425
27,2,41,231.92,555.24,14.35,20.134727,10x,1.425
28,1,65,136.41,539.19,17.43,24.468605,10x,1.425
29,4,197,492.33,463.07,14.86,20.858030,10x,1.425
30,2,56,568.57,163.17,19.30,27.084765,10x,1.425
31,2,188,388.49,501.43,18.85,26.456626,10x,1.425
32,5,255,637.36,765.72,18.92,26.559839,10x,1.425
33,4,283,542.21,807.51,16.57,23.261471,10x,1.425
34,2,48,713.44,217.36,18.97,26.626811,10x,1.425
35,1,295,129.67,489.98,15.85,22.241894,10x,1.425
36,5,171,265.61,532.55,15.05,21.129686,10x,1.425
37,5,188,471.31,511.37,15.80,22.182411,10x,1.425
38,4,234,310.07,352.69,16.28,22.846478,10x,1.425
39,5,263,688.43,455.89,14.89,20.897324,10x,1.425
40,4,234,597.56,286.83,14.98,21.022731,10x,1.425
41,2,272,265.77,577.07,18.98,26.632974,10x,1.425
42,2,199,746.00,290.34,15.46,21.702587,10x,1.425
43,3,237,486.83,861.81,17.39,24.400394,10x,1.425
44,4,27,434.77,281.02,15.01,21.070584,10x,1.425
45,5,174,270.23,418.12,16.23,22.779219,10x,1.425
46,1,262,744.19,621.96,15.60,21.890902,10x,1.425
47,4,286,414.35,333.06,17.27,24.242199,10x,1.425
48,5,170,701.91,319.94,17.79,24.961471,10x,1.425
49,3,161,443.20,732.89,19.51,27.386952,10x,1.425
50,5,15,177.95,441.26,15.40,21.607204,10x,1.425
