droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,4,7,586.48,178.07,19.61,27.516774,10x,1.425
2,1,55,580.12,554.67,19.61,27.527106,10x,1.425
3,2,37,628.00,364.30,14.32,20.093035,10x,1.425
4,3,233,606.83,447.61,20.46,28.722174,10x,1.425
5,2,103,191.03,553.58,15.51,21.764789,10x,1.425
6,2,243,781.14,143.66,14.37,20.174121,10x,1.425
7,4,94,564.37,784.65,18.41,25.833360,10x,1.425
8,2,152,738.38,571.52,15.10,21.187252,10x,1.425
9,2,138,747.11,401.49,21.11,29.631341,10x,1.425
10,2,36,141.55,712.06,14.73,20.673327,10x,1.425
11,3,126,331.12,665.19,18.90,26.521715,10x,1.425
12,4,29,688.21,458.60,21.17,29.713623,10x,1.425
13,4,300,430.13,120.41,20.18,28.317770,10x,1.425
14,5,300,660.96,883.73,14.82,20.806435,10x,1.425
15,2,151,180.45,843.27,16.37,22.977813,10x,1.425
16,1,197,767.62,402.77,16.00,22.457851,10x,1.425
17,1,158,715.95,513.39,16.16,22.676359,10x,1.425
18,2,263,729.83,350.43,19.94,27.989029,10x,1.425
19,3,210,191.74,522.81,14.95,20.975878,10x,1.425
20,5,94,538.01,181.62,19.17,26.900280,10x,1.425
21,3,90,601.92,753.54,14.34,20.122126,10x,1.425
22,3,121,194.24,801.39,15.79,22.162108,10x,1.425
23,2,247,675.08,336.41,20.56,28.859615,10x,1.425
24,2,33,481.24,270.81,18.90,26.524174,10x,1.425
25,5,201,738.89,479.64,18.81,26.400707,10x,1.425
26,2,171,519.76,677.40,17.83,25.024778,10x,1.425
27,5,133,246.47,785.09,18.17,25.497344,10x,1.425
28,2,136,154.84,877.86,18.70,26.244956,10x,1.425
29,1,231,342.91,459.17,19.04,26.720522,10x,1.425
30,3,284,471.50,329.38,15.22,21.364940,10x,1.425
31,3,44,427.19,391.35,17.64,24.759099,10x,1.425
32,4,81,426.59,650.21,16.59,23.284628,10x,1.425
33,3,160,454.54,761.82,18.40,25.821727,10x,1.425
34,2,9,661.80,428.56,21.33,29.939927,10x,1.425
35,3,256,174.83,743.43,18.17,25.504042,10x,1.425
36,1,159,304.34,755.23,21.29,29.883829,10x,1.425
37,1,17,265.03,852.12,18.94,26.575850,10x,1.425
38,3,287,251.06,539.95,20.71,29.068645,10x,1.425
39,1,53,375.07,891.42,14.28,20.035566,10x,1.425
40,2,142,435.26,358.65,19.57,27.463400,10x,1.425
41,1,52,386.20,850.11,15.97,22.419112,10x,1.425
42,5,300,579.94,759.76,19.38,27.195342,10x,1.425
43,4,16,216.71,506.33,17.40,24.422224,10x,1.425
44,4,59,678.44,395.45,16.55,23.223754,10x,1.425
45,3,218,593.87,588.12,14.77,20.731608,10x,1.425
46,1,128,563.75,273.16,18.97,26.629202,10x,1.425
47,3,123,690.65,505.84,14.78,20.741794,10x,1.425
48,1,244,761.47,260.15,19.15,26.871454,10x,1.425
49,2,78,625.13,872.32,19.09,26.793864,10x,1.425
50,5,114,541.67,201.26,20.46,28.715555,10x,1.425
