droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,215,739.51,252.45,18.50,25.963378,10x,1.425
2,1,289,616.83,439.81,15.52,21.778577,10x,1.425
3,2,104,319.03,775.71,16.68,23.403892,10x,1.425
4,1,29,561.51,761.59,14.72,20.656782,10x,1.425
5,1,209,496.00,529.00,15.55,21.828883,10x,1.425
6,1,267,145.39,381.25,19.40,27.234856,10x,1.425
7,4,203,411.42,380.21,19.66,27.588674,10x,1.425
8,1,48,319.53,711.49,16.36,22.965594,10x,1.425
9,3,209,275.03,434.38,20.56,28.852302,10x,1.425
10,4,84,566.42,655.99,17.18,24.111624,10x,1.425
11,2,16,564.77,659.89,19.30,27.083711,10x,1.425
12,3,179,604.01,108.58,17.99,25.247021,10x,1.425
13,3,126,326.31,784.71,14.31,20.077530,10x,1.425
14,1,209,317.19,285.59,14.66,20.576157,10x,1.425
15,5,263,351.23,563.90,16.71,23.446080,10x,1.425
16,3,201,311.40,733.23,16.64,23.355102,10x,1.425
17,5,160,207.74,191.79,17.12,24.033792,10x,1.425
18,2,139,415.83,856.94,16.01,22.469672,10x,1.425
19,3,126,211.65,227.69,16.05,22.525071,10x,1.425
20,1,277,213.92,888.48,17.14,24.054174,10x,1.425
21,3,104,385.02,597.98,21.12,29.635337,10x,1.425
22,5,203,158.20,153.00,20.31,28.510142,10x,1.425
23,4,224,459.77,432.65,16.02,22.478023,10x,1.425
24,3,198,464.65,154.82,14.59,20.479051,10x,1.425
25,1,184,234.93,895.32,20.64,28.970987,10x,1.425
26,3,135,572.65,351.13,15.66,21.981864,10x,1.425
27,2,140,733.15,706.66,20.27,28.442376,10x,1.425
28,3,22,642.88,388.76,14.49,20.343055,10x,1.425
29,4,113,270.07,542.25,15.10,21.186782,10x,1.425
30,4,143,624.11,365.58,20.48,28.745285,10x,1.425
31,1,199,194.73,821.21,15.97,22.416931,10x,1.425
32,2,34,652.08,512.53,21.04,29.531445,10x,1.425
33,4,31,145.33,280.41,18.60,26.112049,10x,1.425
34,1,268,727.61,329.59,18.06,25.344176,10x,1.425
35,4,277,178.33,598.85,19.86,27.879200,10x,1.425
36,5,284,246.62,568.22,19.49,27.356861,10x,1.425
37,2,97,268.08,425.45,19.51,27.379200,10x,1.425
38,5,261,684.66,603.28,17.52,24.583784,10x,1.425
39,1,200,540.18,148.47,18.64,26.161309,10x,1.425
40,2,134,236.01,679.25,18.26,25.625127,10x,1.425
41,4,95,613.12,586.18,17.82,25.014941,10x,1.425
42,4,271,535.30,674.29,15.50,21.759243,10x,1.425
43,1,124,772.27,389.38,18.06,25.344747,10x,1.425
44,5,278,643.84,651.25,19.60,27.505724,10x,1.425
45,4,107,513.03,725.34,18.18,25.515843,10x,1.425
46,2,254,596.23,850.59,17.03,23.902572,10x,1.425
47,2,233,610.21,138.46,17.67,24.794453,10x,1.425
48,4,233,380.32,466.99,17.09,23.984035,10x,1.425
49,3,162,383.26,803.25,15.82,22.197700,10x,1.425
50,4,77,749.05,707.75,18.65,26.172034,10x,1.425
