droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,126,292.09,262.00,8.47,11.886481,10x,1.425
2,3,197,199.91,880.29,8.55,12.005830,10x,1.425
3,1,165,539.41,810.99,8.78,12.324176,10x,1.425
4,5,116,520.69,829.78,10.42,14.631058,10x,1.425
5,1,297,651.96,314.58,9.36,13.142276,10x,1.425
6,2,63,317.16,242.79,9.70,13.613990,10x,1.425
7,2,188,179.18,223.84,7.24,10.161696,10x,1.425
8,5,223,785.53,241.14,9.11,12.779332,10x,1.425
9,1,58,262.56,181.56,8.31,11.667558,10x,1.425
10,1,131,293.52,602.32,8.31,11.668393,10x,1.425
11,5,163,136.17,590.02,10.31,14.470371,10x,1.425
12,2,22,220.85,142.48,7.80,10.943762,10x,1.425
13,2,40,387.87,395.49,8.42,11.822602,10x,1.425
14,2,54,737.19,686.84,8.53,11.973049,10x,1.425
15,3,6,370.94,898.21,10.03,14.077519,10x,1.425
16,5,80,219.69,473.37,10.27,14.409642,10x,1.425
17,4,103,425.07,479.72,7.33,10.282675,10x,1.425
18,5,76,787.52,507.08,9.04,12.684934,10x,1.425
19,4,283,195.26,561.57,7.45,10.452881,10x,1.425
20,4,180,172.93,440.14,7.78,10.913436,10x,1.425
21,1,229,607.87,533.71,9.31,13.067870,10x,1.425
22,5,38,508.49,397.89,8.20,11.515581,10x,1.425
23,1,283,408.84,134.28,10.35,14.521574,10x,1.425
24,2,236,576.82,441.39,9.97,13.989191,10x,1.425
25,3,24,648.69,340.09,9.21,12.929767,10x,1.425
26,4,67,744.46,508.45,7.70,10.807611,10x,1.425
27,1,121,289.91,134.06,8.01,11.236627,10x,1.425
28,3,121,711.76,304.68,7.79,10.937118,10x,1.425
29,2,229,692.53,802.26,9.58,13.446789,10x,1.425
30,4,153,348.14,500.69,8.34,11.701387,10x,1.425
31,2,10,573.59,544.87,8.44,11.840433,10x,1.425
32,2,102,793.85,193.55,8.90,12.484535,10x,1.425
33,1,286,166.99,563.28,9.86,13.842409,10x,1.425
34,5,209,629.57,318.33,7.65,10.738399,10x,1.425
35,2,258,491.43,452.39,8.70,12.215711,10x,1.425
36,1,283,474.93,537.01,8.01,11.247912,10x,1.425
37,5,124,495.19,651.03,10.59,14.868347,10x,1.425
38,3,281,783.98,540.58,10.67,14.978209,10x,1.425
39,4,213,795.81,338.08,8.13,11.411607,10x,1.425
40,4,6,501.73,624.72,8.86,12.438272,10x,1.425
41,5,286,546.46,798.22,10.00,14.035679,10x,1.425
42,1,252,505.53,691.67,8.14,11.425621,10x,1.425
43,3,257,157.84,242.10,7.98,11.200165,10x,1.425
44,2,100,437.03,801.62,9.52,13.363513,10x,1.425
45,1,5,367.02,203.73,10.48,14.713054,10x,1.425
46,2,224,432.33,719.34,7.14,10.018772,10x,1.425
47,3,95,323.89,596.54,8.20,11.514713,10x,1.425
48,3,86,379.34,120.64,10.38,14.571370,10x,1.425
49,4,268,483.72,266.84,8.77,12.309223,10x,1.425
50,1,27,652.76,291.48,7.60,10.672064,10x,1.425
