droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,203,730.33,685.79,7.96,11.170285,10x,1.425
2,3,34,600.52,158.83,8.21,11.519980,10x,1.425
3,4,139,547.05,711.09,9.63,13.517256,10x,1.425
4,1,12,179.84,230.72,7.71,10.817688,10x,1.425
5,2,68,309.11,555.79,8.25,11.573745,10x,1.425
6,4,285,147.00,425.40,7.55,10.592767,10x,1.425
7,4,193,493.74,123.73,9.57,13.425941,10x,1.425
8,5,95,695.60,761.04,7.61,10.680097,10x,1.425
9,5,31,436.00,578.15,8.61,12.087428,10x,1.425
10,3,186,104.95,432.01,8.61,12.089546,10x,1.425
11,2,214,684.46,897.88,8.03,11.276194,10x,1.425
12,2,196,417.86,774.65,8.53,11.968058,10x,1.425
13,4,59,433.31,143.94,7.37,10.345950,10x,1.425
14,5,10,253.39,499.16,9.19,12.903030,10x,1.425
15,5,149,468.57,351.31,8.57,12.027896,10x,1.425
16,4,272,679.40,859.72,8.79,12.340999,10x,1.425
17,1,157,160.96,118.09,8.44,11.845667,10x,1.425
18,5,15,528.77,205.38,8.33,11.692818,10x,1.425
19,4,277,587.53,282.43,9.03,12.678426,10x,1.425
20,1,145,194.60,675.80,8.61,12.089208,10x,1.425
21,1,137,613.79,450.41,8.39,11.778411,10x,1.425
22,1,231,393.43,838.79,9.17,12.869394,10x,1.425
23,1,168,571.43,766.08,9.04,12.691269,10x,1.425
24,4,296,138.10,295.02,10.17,14.274837,10x,1.425
25,3,34,588.95,667.08,8.50,11.930938,10x,1.425
26,3,43,660.26,891.12,10.11,14.192923,10x,1.425
27,4,54,378.63,154.67,8.29,11.630943,10x,1.425
28,2,174,565.62,621.28,9.32,13.074646,10x,1.425
29,2,16,165.92,527.57,8.11,11.384313,10x,1.425
30,2,125,132.75,428.90,9.37,13.151698,10x,1.425
31,5,280,589.49,473.38,8.16,11.453252,10x,1.425
32,2,272,372.97,499.66,7.66,10.745481,10x,1.425
33,2,69,391.37,767.43,7.37,10.341528,10x,1.425
34,4,295,120.52,137.32,8.29,11.641362,10x,1.425
35,1,76,256.19,393.44,7.54,10.577681,10x,1.425
36,4,99,140.71,721.07,9.79,13.742792,10x,1.425
37,3,230,413.50,547.39,8.98,12.604705,10x,1.425
38,2,242,430.13,710.08,8.25,11.584170,10x,1.425
39,1,267,533.38,297.43,10.53,14.782026,10x,1.425
40,1,92,445.86,713.70,7.78,10.916160,10x,1.425
41,4,200,269.36,494.60,7.36,10.334978,10x,1.425
42,4,217,733.91,141.06,9.49,13.316555,10x,1.425
43,4,196,324.03,230.83,10.01,14.042783,10x,1.425
44,2,46,189.38,804.70,9.93,13.941322,10x,1.425
45,3,198,721.24,886.47,9.24,12.968169,10x,1.425
46,3,277,190.23,304.62,8.35,11.714810,10x,1.425
47,1,126,600.27,747.41,9.56,13.418204,10x,1.425
48,2,124,479.25,541.62,9.40,13.192073,10x,1.425
49,5,17,254.19,382.31,8.68,12.187870,10x,1.425
50,4,256,198.88,101.26,8.07,11.329682,10x,1.425
