droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,127,265.59,578.01,8.82,12.373734,10x,1.425
2,2,189,329.52,857.29,10.02,14.062836,10x,1.425
3,1,223,525.72,788.13,9.30,13.046603,10x,1.425
4,3,5,132.84,851.60,8.34,11.707261,10x,1.425
5,2,32,493.37,444.62,7.43,10.434308,10x,1.425
6,4,272,455.39,691.85,10.62,14.909808,10x,1.425
7,1,257,683.53,831.01,8.20,11.514732,10x,1.425
8,4,297,646.04,253.59,10.15,14.251418,10x,1.425
9,3,31,557.32,100.96,7.45,10.455786,10x,1.425
10,3,209,503.21,277.34,8.00,11.221592,10x,1.425
11,5,54,724.36,109.42,9.41,13.210566,10x,1.425
12,5,269,675.21,726.15,9.02,12.665474,10x,1.425
13,5,185,711.60,766.07,9.60,13.472684,10x,1.425
14,2,228,454.22,558.94,9.82,13.780261,10x,1.425
15,2,55,705.38,135.18,8.64,12.121507,10x,1.425
16,4,54,769.38,717.28,8.26,11.589842,10x,1.425
17,3,26,181.88,797.40,8.90,12.487296,10x,1.425
18,5,61,599.60,248.43,8.16,11.453126,10x,1.425
19,1,170,171.54,117.66,9.29,13.031755,10x,1.425
20,3,191,688.85,192.43,7.54,10.575874,10x,1.425
21,4,172,538.83,225.01,7.24,10.165497,10x,1.425
22,5,144,329.40,706.13,8.36,11.735555,10x,1.425
23,4,206,423.28,842.27,8.42,11.821917,10x,1.425
24,2,270,100.98,691.97,7.15,10.037251,10x,1.425
25,3,227,481.06,596.53,9.30,13.048757,10x,1.425
26,2,106,257.71,555.35,7.41,10.398175,10x,1.425
27,3,258,105.89,230.99,9.40,13.188223,10x,1.425
28,5,55,439.29,267.77,9.42,13.220207,10x,1.425
29,2,215,769.61,561.03,9.56,13.422786,10x,1.425
30,4,180,471.31,454.49,8.79,12.334754,10x,1.425
31,5,177,638.54,621.37,8.91,12.500779,10x,1.425
32,1,171,137.88,368.56,7.96,11.167644,10x,1.425
33,2,121,524.20,664.14,7.72,10.830646,10x,1.425
34,2,206,380.40,479.44,10.15,14.249342,10x,1.425
35,3,153,282.18,112.54,7.89,11.079226,10x,1.425
36,2,13,251.77,334.98,10.19,14.295595,10x,1.425
37,5,93,795.21,595.27,10.53,14.779764,10x,1.425
38,1,146,294.20,318.64,9.58,13.450876,10x,1.425
39,3,54,657.56,642.64,7.43,10.431446,10x,1.425
40,1,269,586.32,547.95,7.71,10.814722,10x,1.425
41,5,144,172.21,342.43,7.76,10.892737,10x,1.425
42,1,215,719.17,694.76,8.79,12.338218,10x,1.425
43,1,152,699.83,500.01,9.63,13.514900,10x,1.425
44,1,123,604.98,469.49,8.32,11.683755,10x,1.425
45,5,151,309.99,368.33,8.70,12.213077,10x,1.425
46,1,284,111.82,223.60,9.91,13.904265,10x,1.425
47,4,53,753.90,644.55,9.53,13.371038,10x,1.425
48,3,297,311.26,448.48,7.94,11.146161,10x,1.425
49,4,34,594.59,849.50,7.35,10.322765,10x,1.425
50,3,218,479.73,450.28,9.60,13.468898,10x,1.425
