droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,1,280,597.23,281.19,20.72,29.086694,10x,1.425
2,2,225,607.07,370.46,20.40,28.626763,10x,1.425
3,2,95,593.68,118.01,16.86,23.663484,10x,1.425
4,3,33,753.66,534.78,15.15,21.264848,10x,1.425
5,2,50,664.44,434.69,15.31,21.484692,10x,1.425
6,1,263,288.41,794.21,18.76,26.326107,10x,1.425
7,4,242,235.58,232.76,19.25,27.020298,10x,1.425
8,4,272,553.65,546.88,21.20,29.755177,10x,1.425
9,5,26,779.43,547.45,15.82,22.204871,10x,1.425
10,2,47,785.75,432.84,18.92,26.551078,10x,1.425
11,4,5,418.33,395.96,19.56,27.447323,10x,1.425
12,1,216,329.95,605.64,16.88,23.693886,10x,1.425
13,4,156,415.43,675.12,18.03,25.303215,10x,1.425
14,3,134,257.41,854.63,18.15,25.478793,10x,1.425
15,2,205,360.26,710.42,15.21,21.342561,10x,1.425
16,2,52,780.93,481.86,20.43,28.671167,10x,1.425
17,2,223,329.87,776.19,16.10,22.599179,10x,1.425
18,1,24,130.29,875.26,15.52,21.787993,10x,1.425
19,5,21,688.09,758.31,18.33,25.730202,10x,1.425
20,4,198,497.64,123.54,20.91,29.346959,10x,1.425
21,5,63,768.17,341.54,17.46,24.510726,10x,1.425
22,1,288,707.26,845.54,17.14,24.059924,10x,1.425
23,3,291,603.78,234.14,20.91,29.340575,10x,1.425
24,2,171,460.79,210.76,15.88,22.290774,10x,1.425
25,1,28,681.70,610.57,17.43,24.469392,10x,1.425
26,3,159,277.60,384.87,15.29,21.455125,10x,1.425
27,2,208,449.40,317.91,20.62,28.940775,10x,1.425
28,1,18,658.69,574.82,16.22,22.763255,10x,1.425
29,2,85,603.90,836.41,17.67,24.794882,10x,1.425
30,5,91,557.31,782.33,16.81,23.586727,10x,1.425
31,3,275,346.25,234.55,20.56,28.862649,10x,1.425
32,1,160,695.60,316.30,20.83,29.238674,10x,1.425
33,4,227,758.85,745.46,15.14,21.254203,10x,1.425
34,5,53,216.82,181.26,17.74,24.893154,10x,1.425
35,2,16,585.05,335.04,19.65,27.574655,10x,1.425
36,4,71,402.39,497.63,17.61,24.714731,10x,1.425
37,3,6,794.14,161.22,14.92,20.944483,10x,1.425
38,1,249,415.27,234.89,20.75,29.122933,10x,1.425
39,5,101,383.40,514.81,18.99,26.650713,10x,1.425
40,1,56,663.50,894.36,16.02,22.484255,10x,1.425
41,5,127,105.97,278.44,18.06,25.350555,10x,1.425
42,4,49,237.70,710.17,14.99,21.035803,10x,1.425
43,2,98,200.73,217.71,16.17,22.695711,10x,1.425
44,4,9,620.23,667.07,15.80,22.171818,10x,1.425
45,3,288,423.38,464.43,15.12,21.216932,10x,1.425
46,4,251,732.79,776.33,20.62,28.941796,10x,1.425
47,1,268,279.45,322.34,16.81,23.599233,10x,1.425
48,1,51,435.23,420.08,17.88,25.098075,10x,1.425
49,2,166,621.68,853.17,14.74,20.692376,10x,1.425
50,1,262,438.58,299.66,14.86,20.857432,10x,1.425
