droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,20,324.63,254.25,15.77,22.133458,10x,1.425
2,2,94,641.28,542.13,20.51,28.788476,10x,1.425
3,4,137,116.90,735.03,20.48,28.749637,10x,1.425
4,2,286,131.95,877.07,14.54,20.408576,10x,1.425
5,3,117,546.68,828.76,17.57,24.665579,10x,1.425
6,3,291,633.03,812.06,15.21,21.347852,10x,1.425
7,4,58,447.97,728.03,21.02,29.495576,10x,1.425
8,5,276,598.03,486.37,17.65,24.775800,10x,1.425
9,5,180,512.24,520.65,15.99,22.435181,10x,1.425
10,3,123,593.48,201.90,19.57,27.465605,10x,1.425
11,4,177,687.76,220.38,20.05,28.139553,10x,1.425
12,5,134,799.94,722.66,18.73,26.282132,10x,1.425
13,3,58,319.50,357.19,16.57,23.255152,10x,1.425
14,5,298,784.72,143.76,20.63,28.953358,10x,1.425
15,4,271,759.56,878.32,21.11,29.626447,10x,1.425
16,2,253,758.13,285.64,19.66,27.595155,10x,1.425
17,3,214,110.50,156.08,19.57,27.464890,10x,1.425
18,2,54,419.31,115.27,20.32,28.515485,10x,1.425
19,3,225,683.26,670.04,15.49,21.745491,10x,1.425
20,2,18,568.80,655.63,19.19,26.932205,10x,1.425
21,4,113,523.60,359.87,21.35,29.971010,10x,1.425
22,2,19,765.94,645.76,21.14,29.666713,10x,1.425
23,3,135,681.99,177.82,16.42,23.045058,10x,1.425
24,4,40,780.10,438.26,15.98,22.429619,10x,1.425
25,3,29,158.96,492.01,18.90,26.525258,10x,1.425
26,1,93,612.66,805.74,19.95,28.005952,10x,1.425
27,4,87,454.64,474.97,19.69,27.639833,10x,1.425
28,3,123,158.41,854.96,18.91,26.539783,10x,1.425
29,3,222,163.74,865.87,17.15,24.065932,10x,1.425
30,1,285,250.59,735.92,17.12,24.034629,10x,1.425
31,3,148,229.55,197.84,19.02,26.701052,10x,1.425
32,2,228,110.65,173.16,14.94,20.962262,10x,1.425
33,5,206,495.27,550.62,21.08,29.589937,10x,1.425
34,3,214,176.99,101.68,15.95,22.389292,10x,1.425
35,4,99,494.84,625.43,14.94,20.968022,10x,1.425
36,5,203,226.00,730.46,20.94,29.391511,10x,1.425
37,2,100,524.51,329.81,20.49,28.755384,10x,1.425
38,5,287,480.58,302.12,16.01,22.471809,10x,1.425
39,1,149,105.53,626.59,19.76,27.729095,10x,1.425
40,1,218,487.18,893.01,15.66,21.983067,10x,1.425
41,1,66,373.36,618.91,15.14,21.245012,10x,1.425
42,5,131,328.16,799.56,19.12,26.840152,10x,1.425
43,3,88,402.32,537.99,20.05,28.143154,10x,1.425
44,1,231,688.03,519.71,18.78,26.356213,10x,1.425
45,3,169,751.14,462.68,20.66,28.995898,10x,1.425
46,2,228,382.51,624.55,18.79,26.366628,10x,1.425
47,1,76,331.29,511.28,18.70,26.244763,10x,1.425
48,2,239,420.88,500.40,16.84,23.641997,10x,1.425
49,3,10,114.24,874.51,14.32,20.105096,10x,1.425
50,5,97,420.82,416.77,20.25,28.418555,10x,1.425
