droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,2,58,523.21,464.78,15.89,22.304543,10x,1.425
2,2,279,235.51,717.74,19.72,27.670456,10x,1.425
3,5,193,263.61,777.05,17.64,24.751751,10x,1.425
4,5,224,478.97,723.47,16.21,22.751488,10x,1.425
5,5,231,417.44,564.64,17.55,24.638237,10x,1.425
6,4,2,211.39,876.49,21.19,29.740022,10x,1.425
7,1,263,339.18,681.00,15.00,21.048808,10x,1.425
8,2,1,471.25,763.82,19.06,26.756369,10x,1.425
9,5,152,454.74,546.56,15.90,22.316800,10x,1.425
10,2,198,292.56,667.15,20.95,29.407620,10x,1.425
11,1,196,100.87,697.03,21.04,29.525647,10x,1.425
12,2,70,174.33,836.68,19.66,27.591574,10x,1.425
13,3,239,201.27,422.57,19.13,26.853633,10x,1.425
14,5,264,183.19,336.41,18.01,25.273483,10x,1.425
15,5,247,221.28,549.95,15.91,22.334083,10x,1.425
16,4,10,711.40,461.17,21.04,29.523249,10x,1.425
17,4,276,651.48,655.41,18.03,25.299490,10x,1.425
18,1,153,121.09,724.89,19.86,27.866793,10x,1.425
19,4,164,665.93,859.29,17.47,24.523374,10x,1.425
20,5,257,356.73,514.57,15.61,21.911285,10x,1.425
21,3,160,631.99,746.07,21.09,29.603040,10x,1.425
22,2,222,692.02,701.72,17.26,24.228759,10x,1.425
23,5,254,751.07,656.65,20.50,28.769808,10x,1.425
24,4,229,325.75,519.15,17.21,24.161224,10x,1.425
25,3,241,750.92,362.89,20.80,29.189608,10x,1.425
26,2,154,687.60,164.00,18.33,25.720510,10x,1.425
27,1,103,674.56,153.18,21.06,29.554235,10x,1.425
28,2,38,285.11,620.62,14.48,20.319516,10x,1.425
29,5,263,727.81,329.68,20.14,28.265059,10x,1.425
30,2,122,169.03,170.79,14.32,20.103244,10x,1.425
31,1,234,300.79,786.32,14.32,20.096067,10x,1.425
32,3,175,261.82,477.34,20.08,28.188281,10x,1.425
33,1,196,233.18,569.36,18.71,26.254720,10x,1.425
34,2,113,330.40,458.62,17.99,25.250116,10x,1.425
35,2,167,570.73,356.77,16.63,23.337605,10x,1.425
36,3,280,628.26,233.30,19.69,27.636540,10x,1.425
37,5,7,458.44,609.79,19.27,27.044535,10x,1.425
38,4,15,151.88,317.55,21.18,29.723843,10x,1.425
39,3,291,491.41,676.31,18.87,26.479460,10x,1.425
40,2,233,226.93,193.97,20.14,28.265806,10x,1.425
41,4,253,105.80,115.56,20.75,29.116293,10x,1.425
42,2,154,316.82,751.11,16.11,22.612862,10x,1.425
43,2,229,137.95,698.09,15.13,21.240588,10x,1.425
44,4,60,486.72,856.78,14.81,20.781109,10x,1.425
45,4,298,154.07,673.06,15.69,22.027151,10x,1.425
46,3,257,551.47,723.85,17.95,25.187580,10x,1.425
47,2,156,357.88,330.59,20.44,28.692221,10x,1.425
48,3,71,358.68,546.40,17.29,24.273517,10x,1.425
49,2,294,569.72,364.42,14.68,20.597993,10x,1.425
50,3,228,528.52,593.28,18.97,26.621101,10x,1.425
