droplet_id,roi_id,frame,center_x,center_y,radius_px,diameter_um,magnification,pixels_per_um
1,3,26,154.12,465.09,20.92,29.355425,10x,1.425
2,1,6,364.79,357.31,14.73,20.679233,10x,1.425
3,3,200,664.36,441.32,20.53,28.809869,10x,1.425
4,5,10,758.41,400.84,19.14,26.867477,10x,1.425
5,4,166,166.83,807.15,16.37,22.974031,10x,1.425
6,2,233,382.84,466.71,19.63,27.544858,10x,1.425
7,4,14,146.80,655.49,15.02,21.076052,10x,1.425
8,5,177,312.35,136.96,18.91,26.537316,10x,1.425
9,5,153,736.28,692.11,16.12,22.627781,10x,1.425
10,2,64,540.12,198.05,15.57,21.848861,10x,1.425
11,1,223,485.06,567.24,14.92,20.936110,10x,1.425
12,4,23,545.85,144.20,19.41,27.245328,10x,1.425
13,1,103,293.69,570.26,21.24,29.813085,10x,1.425
14,1,76,763.90,264.75,17.13,24.042567,10x,1.425
15,4,215,632.04,664.14,14.53,20.386686,10x,1.425
16,3,205,336.67,762.55,16.14,22.659199,10x,1.425
17,2,199,203.06,400.84,14.45,20.278412,10x,1.425
18,2,80,697.76,440.26,15.15,21.257632,10x,1.425
19,3,124,104.54,433.80,14.45,20.279351,10x,1.425
20,5,93,422.13,758.60,17.34,24.338622,10x,1.425
21,1,51,451.07,819.24,16.94,23.771267,10x,1.425
22,4,256,550.77,210.05,16.14,22.659235,10x,1.425
23,1,9,319.20,524.67,19.31,27.104595,10x,1.425
24,5,17,337.85,200.21,17.98,25.241496,10x,1.425
25,2,182,607.13,825.61,21.14,29.668295,10x,1.425
26,3,25,305.27,506.02,15.67,21.993920,10x,1.425
27,4,14,772.13,309.52,19.43,27.270730,10x,1.425
28,3,113,456.64,860.06,14.49,20.341620,10x,1.425
29,4,224,438.65,367.49,20.07,28.169239,10x,1.425
30,5,32,609.65,874.38,15.34,21.534984,10x,1.425
31,3,208,743.39,194.72,15.85,22.240337,10x,1.425
32,5,54,713.06,573.10,17.37,24.376326,10x,1.425
33,3,233,196.83,220.09,15.05,21.119280,10x,1.425
34,4,42,443.68,326.01,16.48,23.125902,10x,1.425
35,4,289,721.31,256.92,17.00,23.862834,10x,1.425
36,1,8,158.02,747.99,17.50,24.560191,10x,1.425
37,4,8,508.60,422.73,20.14,28.270623,10x,1.425
38,3,191,288.06,119.76,18.86,26.468159,10x,1.425
39,3,125,723.91,659.30,17.74,24.899400,10x,1.425
40,3,297,308.35,859.05,18.05,25.326987,10x,1.425
41,2,271,599.01,497.43,21.34,29.952755,10x,1.425
42,4,25,455.82,439.54,18.49,25.955597,10x,1.425
43,2,64,351.07,713.23,17.24,24.189479,10x,1.425
44,4,135,458.71,785.29,21.17,29.718381,10x,1.425
45,3,96,593.15,343.47,16.47,23.118388,10x,1.425
46,5,252,685.79,617.52,14.68,20.597465,10x,1.425
47,4,200,670.27,467.86,18.50,25.960066,10x,1.425
48,5,67,230.51,769.56,16.72,23.471852,10x,1.425
49,5,162,640.54,599.11,19.51,27.379095,10x,1.425
50,3,6,780.53,259.44,19.83,27.838002,10x,1.425
